Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,20109,310.0581,311.53528,405.23486,,,,70
,20125,333.81314,268.60706,416.01273,,,,70
,20141,349.58047,250.30487,421.68585,,,,70
,20159,387.30368,220.26923,432.96527,,,,70
,20176,429.2492,197.10596,445.8587,,,,70
,20191,475.1115,179.73193,454.9601,,,,0
,20208,516.6564,166.74176,463.24164,,,,0
,20225,557.1308,158.2472,468.8838,,,,0
,20242,592.7839,153.81458,474.66797,,,,0
,20259,610.9599,152.57251,477.08948,,,,0
,20275,649.42804,155.66925,478.2248,,,,0
,20291,682.5051,162.15906,481.9269,,,,0
,20308,718.8826,172.91925,483.18716,,,,0
,20325,751.31244,186.95654,483.74026,,,,0
,20342,766.8658,195.3305,483.92783,,,,0
,20358,795.5815,214.21362,483.21384,,,,0
,20375,822.6601,236.86432,479.72336,,,,0
,20392,846.0053,259.79816,473.98926,,,,0
,20409,863.7075,281.7669,469.50687,,,,0
,20425,876.7706,302.15656,463.4252,,,,0
,20442,887.7164,319.30426,455.7525,,,,0
,20458,892.16626,326.0501,451.57123,,,,0
,20475,899.3713,337.6045,445.15863,,,,0
,20491,907.0546,344.50183,440.6968,,,,0
,20508,915.20404,347.0147,437.46585,,,,0
,20526,925.7325,345.737,433.897,,,,0
,20542,941.05975,335.98346,430.82495,,,,0
,20558,949.63837,325.9626,429.18118,,,,0
,20575,968.81244,301.45605,428.41486,,,,0
,20592,984.92456,274.44806,426.8206,,,,0
,20609,1005.5006,244.18805,422.19363,,,,0
,20625,1027.6208,219.28485,421.97717,,,,0
,20643,1040.8092,205.14264,422.48422,,,,0
,20658,1085.2133,171.7044,423.69626,,,,0
,20675,1101.6414,163.96155,425.24127,,,,0
,20691,1133.0435,155.57935,425.08478,,,,0
,20708,1169.5271,151.6673,426.24554,,,,0
,20725,1212.6526,153.82031,427.33823,,,,0
,20742,1254.2883,160.78094,430.49313,,,,0
,20758,1300.5566,177.28473,434.7583,,,,0
,20776,1323.0496,189.14069,436.37973,,,,0
,20792,1367.0646,211.14172,437.4275,,,,132
,20809,1409.2668,238.50836,441.02783,,,,132
,20825,1450.8492,270.95764,446.08414,,,,132
,20842,1483.9246,300.44714,442.98917,,,,132
,20859,1501.2482,313.62048,439.25082,,,,132
,20875,1528.3013,342.33734,435.76123,,,,132
,20892,1540.9376,356.94415,435.27094,,,,132
,20909,1544.6245,363.5556,431.09332,,,,132
,20925,1543.3092,363.2367,428.40884,,,,132
,20944,1532.331,355.7022,422.42822,,,,132
,20961,1505.5995,332.54663,410.99396,,,,132
,20977,1474.6542,305.50134,398.16425,,,,132
,20995,1459.4314,290.6978,393.9634,,,,132
,21011,1427.1831,255.7467,380.53842,,,,132
,21027,1390.3228,222.54987,374.2498,,,,132
,21044,1353.5002,187.45654,372.96924,,,,0
,21061,1318.5115,145.40692,364.64682,,,,0
,21078,1318.5115,145.40692,364.64682,,,,0
,21096,1243.8167,96.32031,357.5237,,,,0
,21112,1243.8167,96.32031,357.5237,,,,0
,21128,1215.3867,82.24756,357.72086,,,,0
,21147,1192.7961,75.187744,356.42007,,,,0
,21162,1192.7961,75.187744,356.42007,,,,0
,21179,1166.2617,76.86597,363.5795,,,,0
,21196,1166.2617,76.86597,363.5795,,,,0
,21213,1166.6432,92.26312,367.4081,,,,0
,21229,1177.9993,115.22461,373.06302,,,,0
,21244,1186.8052,131.12164,381.42792,,,,0
,21263,1210.9293,156.17426,392.3266,,,,0
,21280,1269.1301,214.27368,408.31052,,,,0
,21295,1269.1301,214.27368,408.31052,,,,0
,21311,1300.2197,241.82104,418.43353,,,,132
,21330,1349.7716,287.02545,427.05472,,,,132
,21346,1349.7716,287.02545,427.05472,,,,132
,21362,1379.1832,315.6609,433.7074,,,,132
,21378,1406.4487,339.50635,433.35788,,,,132
,21396,1426.1538,366.1009,440.10425,,,,132
,21413,1440.2894,384.06842,438.13983,,,,132
,21429,1445.7876,396.54425,436.34695,,,,132
,21445,1446.5555,401.3598,434.15237,,,,132
,21461,1445.6235,401.59058,432.46216,,,,132
,21480,1434.274,399.08844,427.17874,,,,132
,21495,1407.6132,385.8451,415.95258,,,,132
,21513,1377.8647,359.11407,404.77972,,,,132
,21528,1342.8243,328.85443,395.31296,,,,132
,21545,1307.68,293.99133,386.5546,,,,132
,21563,1274.4857,255.84729,381.10825,,,,132
,21578,1240.5662,218.67108,379.1059,,,,0
,21594,1209.9303,185.70032,381.23523,,,,0
,21611,1183.2861,155.15369,387.7945,,,,0
,21631,1163.8285,136.07812,395.18335,,,,0
,21645,1149.748,117.88013,398.71854,,,,0
,21663,1147.7404,113.985535,400.4342,,,,0
,21678,1147.1821,106.50525,401.95343,,,,0
,21694,1154.8837,103.10315,404.69186,,,,0
,21713,1182.0226,111.16101,410.3203,,,,0
,21728,1221.3038,132.81842,413.88535,,,,0
,21745,1263.9149,160.59473,414.73834,,,,0
,21763,1263.9149,160.59473,414.73834,,,,0
,21778,1306.2494,194.1192,423.9016,,,,0
,21795,1350.3541,231.4195,431.4503,,,,132
,21811,1395.0895,274.01514,432.04904,,,,132
,21829,1439.1948,319.38928,437.49136,,,,132
,21845,1482.175,365.31506,443.68832,,,,132
,21862,1519.7975,407.15375,443.45776,,,,132
,21878,1550.404,443.74036,444.13528,,,,132
,21895,1563.2202,459.24518,443.95084,,,,132
,21912,1577.6589,485.83783,440.9123,,,,132
,21928,1579.5206,498.13782,438.2409,,,,132
,21945,1572.182,508.89978,436.764,,,,132
,21961,1553.5078,515.7459,432.6713,,,,132
,21980,1518.1283,518.1617,425.65115,,,,132
,21994,1496.444,517.4962,422.70538,,,,132
,22014,1449.9269,514.1972,413.6738,,,,132
,22029,1394.8075,506.36548,406.87506,,,,132
,22044,1336.8073,497.32788,403.28,,,,132
,22062,1279.517,486.18494,402.21243,,,,132
,22079,1220.8568,475.17798,397.69437,,,,132
,22097,1191.7188,468.737,393.85092,,,,132
,22111,1134.8334,455.6223,387.29227,,,,132
,22128,1082.4022,440.2306,385.6898,,,,0
,22145,1031.9237,421.0708,379.753,,,,0
,22162,987.3125,399.71735,376.63214,,,,0
,22178,956.69714,380.9489,379.62924,,,,0
,22196,933.96173,358.92242,384.00046,,,,0
,22211,920.8846,336.19525,392.28113,,,,0
,22229,919.3985,323.19525,397.76602,,,,0
,22245,917.87634,295.89813,413.52,,,,0
,22261,921.07104,274.5924,428.94904,,,,0
,22278,928.2658,251.64044,444.43433,,,,0
,22294,933.24023,241.12274,450.59122,,,,0
,22311,933.24023,241.12274,450.59122,,,,0
,22328,938.0915,197.04944,478.6097,,,,0
,22345,933.884,185.15631,487.63928,,,,0
,22362,922.4358,173.33948,491.42236,,,,0
,22378,901.30084,160.48486,492.22827,,,,0
,22395,883.24384,154.97192,491.59515,,,,0
,22411,851.3177,150.77686,486.5188,,,,0
,22428,818.22577,146.4292,481.6119,,,,0
,22444,778.0955,147.84155,476.54803,,,,0
,22462,738.8096,153.79785,468.68848,,,,0
,22478,702.1941,164.72943,461.3275,,,,0
,22495,668.94104,181.90332,462.15268,,,,0
,22512,638.20996,201.43689,461.45645,,,,0
,22528,607.3265,225.11633,458.7178,,,,70
,22545,593.49615,237.16461,455.1483,,,,70
,22562,567.86127,261.74188,448.7917,,,,70
,22578,547.3465,291.578,442.85202,,,,70
,22595,530.9049,322.81348,434.5754,,,,70
,22612,517.23444,352.5589,431.1394,,,,70
,22628,509.49612,367.46808,429.0406,,,,70
,22644,498.57864,394.89093,430.58188,,,,70
,22661,484.9851,415.12622,429.87912,,,,70
,22678,474.23438,429.0133,428.30975,,,,70
,22695,468.1463,436.14014,428.21616,,,,70
,22722,466.50943,438.33807,428.35553,,,,70
,22740,473.5501,434.82013,428.44885,,,,70
,22758,498.30124,420.76093,431.45795,,,,70
,22776,533.9665,401.16913,436.6249,,,,70
,22793,554.40607,390.75635,438.74258,,,,70
,22811,604.0241,372.5746,445.65176,,,,70
,22826,657.82684,354.38983,453.51425,,,,70
,22843,714.7701,335.16205,458.31738,,,,70
,22859,773.72485,318.46747,463.12198,,,,0
,22877,834.59973,302.3562,466.566,,,,0
,22906,957.40045,283.32208,461.73288,,,,0
,22923,986.49664,281.03003,458.97498,,,,0
,22941,1045.6438,280.44604,452.5865,,,,0
,22959,1104.7303,284.31592,445.79642,,,,0
,22975,1167.5719,294.8512,432.947,,,,0
,22992,1228.0953,309.78473,419.97174,,,,132
,23022,1314.6635,340.81085,400.42062,,,,132
,23040,1370.1411,363.29767,396.5577,,,,132
,23061,1422.5311,388.33533,395.4451,,,,132
,23089,1494.2906,430.50317,392.26102,,,,132
,23107,1533.0381,453.99536,393.02875,,,,132
,23125,1563.3066,474.79425,390.2914,,,,132
,23142,1582.6079,488.0509,389.42374,,,,132
,23172,1596.1495,503.4389,386.59927,,,,132
,23189,1597.0599,505.57928,384.95502,,,,132
,23210,1596.4312,505.86322,383.6908,,,,132
,23239,1566.3588,484.43237,371.18057,,,,132
,23257,1534.2123,456.06488,367.30075,,,,132
,23275,1497.0138,428.99884,362.37772,,,,132
,23306,1430.3926,384.48926,353.37805,,,,132
,23323,1381.3334,355.2433,345.88022,,,,132
,23341,1330.2542,330.06323,335.98764,,,,132
,23372,1218.1034,291.12634,321.41724,,,,132
,23390,1188.1287,285.57568,321.01733,,,,132
,23413,1060.6909,276.39978,312.04517,,,,0
,23440,991.9401,280.6062,307.08844,,,,0
,23457,991.9401,280.6062,307.08844,,,,0
,23475,849.75385,312.6305,298.57397,,,,0
,23492,795.21204,332.0136,298.42255,,,,0
,23522,715.6264,368.7644,297.0935,,,,70
,23539,669.33875,396.4585,301.8656,,,,70
,23558,628.2062,421.79956,304.6093,,,,70
,23589,566.3862,472.16718,311.2755,,,,70
,23607,554.4313,482.15924,313.65082,,,,70
,23626,523.3679,507.22504,318.26242,,,,70
,23656,514.9723,510.91937,322.4914,,,,70
,23673,508.0371,509.76147,326.98242,,,,70
,23692,495.90543,496.26935,337.49063,,,,70
,23725,488.54843,468.13025,348.9513,,,,70
,23756,490.31818,445.71307,358.19556,,,,70
,23789,495.71283,437.5681,362.11612,,,,70
,23822,519.1764,447.91437,378.68692,,,,70
,23860,568.59735,501.80554,413.80054,,,,70
,23877,591.71295,528.0816,435.3201,,,,70
,23893,603.4528,540.1587,446.57648,,,,70
,23910,627.38214,560.49963,470.39612,,,,70
,23926,649.8628,573.40356,499.39355,,,,70
,23943,670.22974,576.89954,522.65405,,,,70
,23960,687.94745,575.4567,541.74445,,,,70
,23977,705.96216,570.0399,569.657,,,,70
,23993,0.0,0.0,0.0,,,,0
,24176,809.2816,292.4364,559.97144,,,,0
,24193,788.41766,264.60284,538.83624,,,,0
,24210,753.6938,239.43243,510.5184,,,,0
,24226,712.1488,219.25342,484.18387,,,,0
,24243,663.33264,204.37305,459.81824,,,,0
,24260,608.6537,197.6319,440.72842,,,,0
,24277,581.02924,196.24554,433.96738,,,,70
,24293,527.91034,199.19568,418.6842,,,,70
,24311,475.27765,210.70776,409.23773,,,,70
,24326,431.1633,233.97626,405.9641,,,,70
,24344,394.55655,262.2506,408.64688,,,,70
,24360,366.26523,298.54144,425.27167,,,,70
,24379,355.68088,315.60376,434.80057,,,,70
,24393,343.47818,355.07135,460.2595,,,,70
,24410,339.46732,394.4079,490.15967,,,,70
,24426,349.42444,440.2179,531.1548,,,,70
,24444,366.018,470.57782,560.9502,,,,70
,24460,0.0,0.0,0.0,,,,0
,24660,676.3459,372.17236,558.80707,,,,70
,24676,653.10254,354.53223,509.6975,,,,70
,24693,617.45636,328.35602,464.17078,,,,70
,24710,596.6648,316.56665,441.67987,,,,70
,24727,551.2026,302.35217,402.6117,,,,70
,24743,503.0409,294.94843,370.618,,,,70
,24760,458.8241,295.91748,341.2528,,,,70
,24776,422.63043,307.16577,320.4461,,,,70
,24793,395.5345,327.86255,309.1931,,,,70
,24810,385.02682,339.06152,308.4875,,,,70
,24827,368.60107,366.54254,312.47885,,,,70
,24843,362.21597,400.70618,332.25266,,,,70
,24860,364.448,433.5819,356.29315,,,,70
,24876,372.35132,465.73822,383.19687,,,,70
,24893,385.35394,503.95428,420.7414,,,,70
,24910,394.6536,515.41675,436.50546,,,,70
,24927,415.6529,533.876,465.17792,,,,70
,24943,442.92453,551.4383,497.57834,,,,70
,24960,470.6202,553.7272,514.22253,,,,70
,24976,504.4775,550.0509,530.4959,,,,70
,24993,539.4634,540.30664,541.73413,,,,70
,25010,571.2919,525.02826,550.0023,,,,70
,25026,601.8622,500.92236,548.3766,,,,70
,25045,627.93115,473.23602,537.6467,,,,70
,25061,645.15594,444.53674,519.6528,,,,70
,25077,651.3715,430.53967,507.7881,,,,70
,25093,658.52106,402.04388,479.94888,,,,70
,25110,661.4426,377.8114,450.57773,,,,70
,25126,662.7074,356.4029,417.39658,,,,70
,25143,667.1247,337.37762,379.09814,,,,70
,25160,674.35425,321.5592,343.28088,,,,70
,25177,681.07025,315.23157,327.10303,,,,70
,25193,708.052,304.67194,288.7879,,,,70
,25210,740.43585,300.42804,270.21738,,,,70
,25227,789.14984,297.48492,252.14182,,,,0
,25243,853.77423,296.73145,235.86569,,,,0
,25261,923.27374,296.45508,224.82768,,,,0
,25279,995.2186,298.17566,214.0364,,,,0
,25294,1028.4673,300.076,208.58311,,,,0
,25311,1094.1794,305.25983,204.7193,,,,0
,25330,1156.3136,313.52112,202.98314,,,,0
,25346,1213.1152,323.67786,200.21576,,,,132
,25363,1267.9587,339.3073,199.47472,,,,132
,25380,1314.4275,357.5135,199.54912,,,,132
,25397,1335.9323,367.89648,201.96109,,,,132
,25415,1372.3896,391.17206,205.51303,,,,132
,25430,1398.1494,416.2152,213.6232,,,,132
,25447,1417.4783,444.06348,231.61168,,,,132
,25463,1424.2522,455.16583,239.25279,,,,132
,25480,1428.663,482.46106,257.89703,,,,132
,25496,1429.6472,505.6891,280.54022,,,,132
,25513,1419.3812,528.672,311.99945,,,,132
,25530,1400.417,546.41864,338.6794,,,,132
,25547,1368.8334,557.6536,361.35193,,,,132
,25563,1328.8384,565.83746,379.09995,,,,132
,25579,1278.536,567.5253,389.51785,,,,132
,25597,1249.2583,566.2464,390.06683,,,,132
,25613,1191.7054,561.23157,385.70026,,,,132
,25631,1132.754,551.83545,374.7663,,,,132
,25646,1074.8186,539.539,359.23004,,,,0
,25663,1019.8176,525.7432,339.84335,,,,0
,25680,975.22174,507.6501,312.9386,,,,0
,25696,957.2098,499.15436,300.30914,,,,0
,25713,928.5949,481.24817,275.1958,,,,0
,25729,915.3599,465.1801,247.47601,,,,0
,25747,915.3599,465.1801,247.47601,,,,0
,25763,928.28253,433.50977,196.45822,,,,0
,25780,952.7672,417.52307,168.88199,,,,0
,25797,989.6478,403.45355,145.51172,,,,0
,25814,1010.56476,398.50287,133.56812,,,,0
,25830,1081.5693,383.8105,92.51636,,,,0
,25847,1105.1862,379.59387,77.506775,,,,0
,25863,1151.2788,373.60236,53.22459,,,,132
,25880,1196.7324,370.4702,32.981117,,,,132
,25896,1240.6877,370.2351,15.789555,,,,132
,25913,1287.4814,370.74048,-1.1239471,,,,132
,25930,1331.3081,373.0609,-6.773575,,,,132
,25947,1356.6508,375.15607,-8.684677,,,,132
,25963,1411.2688,380.0824,-4.0409927,,,,132
,25980,1462.9673,389.9251,5.69561,,,,132
,25997,1510.1809,403.59503,20.662579,,,,132
,26013,1552.1166,417.41498,44.373787,,,,132
,26030,1581.9154,435.0473,73.72924,,,,132
,26047,1601.9277,448.5752,104.32477,,,,132
,26063,1608.6158,459.15686,126.87384,,,,132
,26080,1608.3827,464.69543,141.52911,,,,132
,26097,1596.7072,474.67145,170.39653,,,,132
,26112,1571.5109,486.4826,198.8766,,,,132
,26130,1539.541,493.74683,220.66754,,,,132
,26147,1504.1565,496.20105,230.8107,,,,132
,26164,1457.6334,496.45392,242.36497,,,,132
,26179,1402.307,496.39948,245.84328,,,,132
,26197,1345.5245,492.73663,240.93668,,,,132
,26213,1285.6136,483.29822,228.62987,,,,132
,26230,1255.3274,477.37653,220.41689,,,,132
,26247,1194.4993,464.58777,201.0673,,,,132
,26265,1134.0013,453.3059,182.30289,,,,132
,26280,1134.0013,453.3059,182.30289,,,,132
,26297,1077.4417,440.06622,157.91296,,,,0
,26314,1025.1704,423.27368,130.95728,,,,0
,26329,980.68054,406.9225,103.99478,,,,0
,26347,945.8948,393.74603,81.28633,,,,0
,26363,924.5829,380.46674,59.386505,,,,0
,26380,915.93726,373.63202,48.348427,,,,0
,26397,915.55176,369.96893,42.65516,,,,0
,26413,919.93066,368.70087,40.691517,,,,0
,26430,947.2194,368.57715,38.973534,,,,0
,26446,1000.1174,375.80664,43.78859,,,,0
,26463,1062.3525,391.02783,63.017895,,,,0
,26480,1129.909,408.87994,91.50431,,,,132
,26498,1197.8545,428.15472,125.683075,,,,132
,26513,1229.3176,436.50348,146.8526,,,,132
,26530,1314.3047,460.9159,202.85046,,,,132
,26547,1358.1129,476.2353,240.45195,,,,132
,26563,1374.7433,482.46936,260.1554,,,,132
,26580,1393.8645,491.8119,288.10315,,,,132
,26597,1398.8755,496.07117,300.14465,,,,132
,26614,1391.3759,498.88837,308.88123,,,,132
,26630,1363.6349,498.90234,312.5284,,,,132
,26647,1339.218,497.33118,312.3963,,,,132
,26663,1277.7339,491.46838,305.37198,,,,132
,26680,1209.7133,481.79144,291.61395,,,,132
,26697,1131.183,469.68127,272.49402,,,,132
,26714,1048.2386,457.6153,251.57515,,,,0
,26730,962.6173,447.41614,230.73886,,,,0
,26747,875.8316,435.36072,208.05333,,,,0
,26763,790.7211,426.96436,187.31233,,,,70
,26780,710.1383,421.198,171.95682,,,,70
,26797,671.4711,418.69733,164.92636,,,,70
,26813,601.1458,415.917,156.48576,,,,70
,26830,537.78217,413.97314,151.40866,,,,70
,26846,485.86514,415.92664,148.8435,,,,70
,26863,447.40933,421.96295,145.6861,,,,70
,26880,433.70514,426.55225,146.16978,,,,70
,26899,409.75388,447.6919,155.38687,,,,70
,26915,403.09476,461.58972,162.83755,,,,70
,26930,408.73193,480.25238,176.9959,,,,70
,26947,423.49768,498.83856,191.53876,,,,70
,26963,423.49768,498.83856,191.53876,,,,70
,26980,460.64816,521.4619,209.68512,,,,70
,26997,496.76398,533.9463,220.94304,,,,70
,27014,541.28,543.5723,235.11774,,,,70
,27030,595.29846,549.45996,245.96661,,,,70
,27047,654.897,551.84937,256.21246,,,,70
,27064,717.39526,550.6104,265.53503,,,,70
,27080,749.63116,548.00665,270.32343,,,,70
,27098,812.3021,540.54785,277.7846,,,,70
,27114,812.3021,540.54785,277.7846,,,,70
,27130,869.34607,528.9978,281.09412,,,,0
,27147,916.0114,509.29315,274.71918,,,,0
,27163,949.59424,483.70612,263.08917,,,,0
,27180,966.4113,449.71973,247.48839,,,,0
,27198,967.27826,418.8036,228.8538,,,,0
,27214,954.50323,386.3844,210.27763,,,,0
,27231,931.2766,356.04883,191.61249,,,,0
,27248,895.9779,330.98077,172.0755,,,,0
,27264,874.1566,317.5467,161.21915,,,,0
,27280,802.9343,293.98004,138.81204,,,,0
,27296,777.4716,289.70673,133.57489,,,,0
,27313,724.58057,284.99622,124.86726,,,,70
,27341,620.55475,297.99805,122.35002,,,,70
,27358,574.62805,316.41858,126.30376,,,,70
,27376,557.15265,330.52643,128.67831,,,,70
,27392,524.387,361.1695,142.20331,,,,70
,27409,502.4197,394.5492,156.96365,,,,70
,27426,487.79593,427.57538,174.58682,,,,70
,27442,481.7627,460.00555,190.55867,,,,70
,27460,482.37723,491.11884,206.69426,,,,70
,27477,493.4065,520.1558,218.56932,,,,70
,27493,501.59488,532.52435,223.66714,,,,70
,27510,525.67596,555.7156,233.64839,,,,70
,27527,557.81116,571.8991,240.43219,,,,70
,27543,596.526,581.9719,247.40039,,,,70
,27561,642.22217,585.1041,252.1226,,,,70
,27576,691.28467,582.70074,253.7366,,,,70
,27594,716.476,578.4375,254.0986,,,,70
,27610,764.11957,565.9302,252.52504,,,,70
,27627,806.215,543.7878,245.39114,,,,70
,27643,839.65967,521.03577,233.41846,,,,0
,27660,863.313,496.89648,224.5924,,,,0
,27676,877.81573,464.30206,209.25288,,,,0
,27694,878.8126,432.1936,187.58311,,,,0
,27710,875.737,416.20477,180.9165,,,,0
,27727,862.26685,382.94562,164.45824,,,,0
,27742,838.66943,351.8346,145.76035,,,,0
,27760,807.99286,326.9657,127.70363,,,,0
,27776,771.4214,307.83508,113.47957,,,,0
,27794,735.525,298.74445,103.72415,,,,70
,27810,694.6228,294.11523,96.98266,,,,70
,27826,650.8756,295.40784,92.218315,,,,70
,27843,608.8549,301.05896,91.94564,,,,70
,27861,589.3296,307.06976,94.32174,,,,70
,27878,555.1636,324.02057,103.99228,,,,70
,27893,527.70526,346.63928,121.99043,,,,70
,27910,527.70526,346.63928,121.99043,,,,70
,27927,511.6957,367.48975,141.50616,,,,70
,27945,505.52234,389.94427,160.98447,,,,70
,27960,507.11295,406.82635,180.07333,,,,70
,27977,516.3112,423.33142,200.94624,,,,70
,27994,534.34344,430.25842,217.20366,,,,70
,28012,554.5148,431.39667,227.28258,,,,70
,28026,586.87915,426.53595,242.11266,,,,70
,28044,586.87915,426.53595,242.11266,,,,70
,28059,670.3924,402.39636,258.79782,,,,70
,28077,718.9417,388.175,265.4641,,,,70
,28093,773.54224,372.00372,274.1576,,,,70
,28109,830.16406,357.70868,281.39246,,,,0
,28127,858.6008,350.0016,284.27844,,,,0
,28144,923.3553,338.71368,295.50302,,,,0
,28160,987.3993,329.4555,306.80414,,,,0
,28181,1053.7719,326.50684,321.99323,,,,0
,28198,1120.5975,327.33026,337.6553,,,,0
,28213,1185.4882,331.42828,365.97064,,,,132
,28231,1241.536,341.07544,391.39624,,,,132
,28248,1287.2482,354.1985,414.46637,,,,132
,28264,1323.2971,374.58124,431.28635,,,,132
