Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,33840,373.55817,577.08765,-203.96832,,,,121
,33856,417.06583,593.2722,-159.40393,,,,121
,33873,466.70694,606.65485,-114.08615,,,,121
,33890,494.81226,611.32153,-91.60031,,,,121
,33907,551.0544,617.7836,-48.587532,,,,121
,33923,608.5347,620.41516,-5.4799957,,,,121
,33940,664.6779,618.4437,26.74355,,,,121
,33957,712.46747,611.972,52.286453,,,,121
,33974,746.0462,597.81616,64.374596,,,,121
,33990,765.5529,578.7974,64.63961,,,,121
,34007,770.373,566.5554,60.411537,,,,121
,34023,767.2487,538.05194,42.91493,,,,121
,34040,752.10474,508.6065,14.393459,,,,121
,34057,722.2648,477.3556,-22.47837,,,,121
,34073,682.9533,450.1812,-60.210144,,,,121
,34090,634.93176,425.49335,-100.96634,,,,121
,34107,607.8273,414.3736,-121.86679,,,,121
,34123,549.7329,398.05627,-160.76323,,,,121
,34141,488.19745,387.71942,-196.29178,,,,121
,34157,427.2523,385.60492,-223.71048,,,,121
,34174,372.43408,391.49554,-256.1932,,,,121
,34191,323.89777,403.02625,-277.4494,,,,121
,34207,304.15805,410.576,-284.21204,,,,121
,34224,265.4765,446.71747,-296.5846,,,,121
,34240,259.3693,461.0569,-300.05304,,,,121
,34257,255.99884,493.12518,-301.83093,,,,121
,34273,261.9221,525.8078,-295.74783,,,,121
,34291,282.18295,560.73126,-291.38464,,,,121
,34307,312.9749,595.4105,-283.24655,,,,121
,34324,329.94983,610.84155,-275.33636,,,,121
,34340,372.65002,636.7146,-269.0408,,,,121
,34357,415.91376,651.61816,-264.9184,,,,121
,34374,461.7157,660.7615,-270.82877,,,,121
,34390,505.62122,663.1184,-282.2951,,,,121
,34408,529.0521,662.29474,-294.3808,,,,121
,34424,570.56085,652.03723,-325.25827,,,,121
,34441,607.57275,637.7899,-362.83383,,,,121
,34457,639.0752,617.3886,-406.76767,,,,121
,34473,0.0,0.0,0.0,,,,0
,34960,732.4114,551.5329,-399.91928,,,,121
,34976,738.72076,552.0858,-358.8508,,,,121
,34993,752.5288,552.52075,-284.5532,,,,121
,35010,762.96216,552.67834,-217.37482,,,,121
,35026,768.5123,552.40155,-155.20813,,,,121
,35043,770.1956,548.6517,-101.32417,,,,121
,35060,760.4601,542.1254,-53.521492,,,,121
,35077,744.3201,530.28375,-22.264954,,,,121
,35093,718.4621,506.82715,2.6541977,,,,121
,35111,702.3482,493.74994,12.848507,,,,121
,35126,668.74225,465.6684,24.112411,,,,121
,35143,634.1855,433.72876,26.007011,,,,121
,35159,603.8547,404.1573,26.094673,,,,121
,35176,582.40564,376.3742,24.118431,,,,121
,35193,578.1045,367.28668,22.201992,,,,121
,35209,576.0042,348.11285,19.963337,,,,121
,35228,587.9372,326.43665,14.682922,,,,121
,35243,615.222,309.36273,9.810444,,,,121
,35259,655.1336,293.76758,8.613922,,,,121
,35277,708.93665,280.6023,9.894054,,,,121
,35293,738.33435,275.41998,10.807163,,,,0
,35322,884.9092,256.74585,-1.1963196,,,,0
,35339,961.51404,251.90918,-3.6528473,,,,0
,35357,1035.1116,253.24731,-2.2457733,,,,0
,35373,1108.7397,259.8991,-9.371162,,,,0
,35390,1108.7397,259.8991,-9.371162,,,,0
,35406,1176.6216,270.07605,-19.047478,,,,0
,35423,1239.4591,286.03662,-33.814873,,,,132
,35441,1297.1367,303.94678,-42.95466,,,,132
,35456,1350.395,326.37988,-54.47332,,,,132
,35474,1395.8403,352.82495,-64.0466,,,,132
,35490,1431.067,383.05457,-75.55124,,,,132
,35506,1445.2908,399.13824,-83.55075,,,,132
,35523,1472.2712,428.62372,-95.783676,,,,132
,35540,1484.7637,457.5086,-114.15022,,,,132
,35557,1485.5889,485.396,-127.05832,,,,132
,35573,1473.3049,510.22278,-135.66815,,,,132
,35591,1446.8046,534.2266,-147.763,,,,132
,35607,1413.026,552.8947,-162.35936,,,,132
,35623,1364.8395,569.79944,-177.47719,,,,132
,35639,1338.2368,574.60156,-185.70142,,,,132
,35659,1284.6475,578.4118,-200.7059,,,,132
,35673,1230.9879,577.3347,-211.66324,,,,132
,35690,1185.4465,572.82544,-219.10266,,,,132
,35706,1163.8761,566.9048,-220.48203,,,,132
,35723,1127.4333,547.89136,-221.57742,,,,132
,35740,1102.2153,523.6338,-218.85245,,,,132
,35756,1088.344,493.4237,-216.47897,,,,132
,35773,1083.7966,460.25177,-211.8682,,,,0
,35790,1089.9028,427.55817,-207.50525,,,,0
,35808,1104.3606,395.364,-204.17368,,,,0
,35824,1126.5184,364.56732,-199.72754,,,,132
,35840,1156.7544,336.25653,-199.53598,,,,132
,35856,1172.5603,325.79602,-197.9613,,,,132
,35873,1210.9485,309.15417,-196.74149,,,,132
,35890,1254.0757,292.98627,-191.39081,,,,132
,35907,1306.5867,284.2373,-185.7362,,,,132
,35924,1362.9714,283.10693,-178.33395,,,,132
,35940,1422.0127,288.6604,-169.74992,,,,132
,35957,1451.9175,296.01862,-165.94362,,,,132
,35973,1507.5112,320.9488,-156.52411,,,,132
,35990,1557.601,350.0197,-149.06897,,,,132
,36007,1600.6489,386.48767,-144.71169,,,,132
,36023,1633.9132,425.8753,-138.8201,,,,132
,36040,1648.4316,445.9198,-135.16344,,,,132
,36056,1663.3223,490.82452,-132.4205,,,,132
,36073,1665.7278,512.66754,-129.70488,,,,132
,36089,1649.5658,576.7484,-129.43292,,,,132
,36106,1630.517,601.34515,-129.84167,,,,132
,36123,1595.3545,624.0232,-128.68512,,,,132
,36139,1548.8163,642.6012,-136.28822,,,,132
,36157,1521.2693,649.4982,-141.04903,,,,132
,36173,1459.2738,661.257,-149.78754,,,,132
,36190,1392.7715,662.9592,-158.46066,,,,132
,36206,1323.452,657.0081,-166.6319,,,,132
,36223,1254.154,646.89417,-175.61763,,,,132
,36240,1183.8885,627.93384,-179.38388,,,,132
,36257,1119.1079,602.01086,-180.7575,,,,132
,36273,1091.525,588.26953,-182.12776,,,,132
,36291,1036.836,555.04553,-178.7736,,,,0
,36306,991.7015,518.2455,-176.61986,,,,0
,36324,959.16925,482.14,-174.74951,,,,0
,36340,937.6453,449.1408,-167.353,,,,0
,36357,930.7011,431.44147,-164.81537,,,,0
,36373,928.33527,403.58618,-159.83255,,,,0
,36390,935.8538,376.38013,-159.27916,,,,0
,36407,954.94934,352.48645,-153.14084,,,,0
,36423,988.47296,332.07684,-150.96867,,,,0
,36441,1032.9198,315.2583,-142.16443,,,,0
,36456,1091.0771,306.88635,-132.48807,,,,0
,36473,1122.4658,305.3084,-127.32849,,,,0
,36490,1190.6465,305.67566,-116.84944,,,,132
,36507,1260.2957,312.74725,-105.83043,,,,132
,36523,1328.4366,325.7257,-94.35475,,,,132
,36541,1391.6086,344.8836,-87.64606,,,,132
,36557,1446.0117,369.56464,-79.27643,,,,132
,36573,1491.8337,402.9574,-74.12607,,,,132
,36590,1508.5454,421.78564,-75.035,,,,132
,36606,1537.3853,459.48645,-78.01715,,,,132
,36623,1552.877,497.1527,-86.843704,,,,132
,36640,1556.331,529.4843,-85.84531,,,,132
,36657,1541.6365,569.72327,-90.645996,,,,132
,36673,1515.1586,606.5037,-94.97078,,,,132
,36690,1479.8502,641.7388,-104.26567,,,,132
,36706,1457.2911,659.68823,-105.43793,,,,132
,36724,1403.365,693.5639,-108.06297,,,,132
,36741,1343.1069,718.9663,-115.7081,,,,132
,36757,1278.4458,737.2125,-122.92044,,,,132
,36774,1207.7557,748.8656,-129.37506,,,,132
,36789,1136.1631,749.92725,-137.04495,,,,0
,36807,1067.7383,740.876,-143.94525,,,,0
,36823,1034.8267,734.39844,-146.04523,,,,0
,36841,973.2717,713.0089,-145.85739,,,,0
,36857,922.01373,684.5521,-146.95996,,,,0
,36873,882.97003,652.10535,-145.07538,,,,0
,36890,859.1587,615.3705,-142.53145,,,,0
,36907,853.1378,582.88074,-141.0108,,,,0
,36924,861.1682,551.97156,-133.36172,,,,0
,36940,872.0975,536.4262,-128.42836,,,,0
,36957,904.91833,509.88135,-118.05539,,,,0
,36973,950.6747,486.67084,-106.49515,,,,0
,36991,1011.20874,470.8429,-90.78505,,,,0
,37007,1080.0713,464.47705,-76.13246,,,,0
,37023,1115.7325,464.16754,-69.19632,,,,132
,37040,1188.7252,468.2126,-54.015015,,,,132
,37057,1262.3015,482.55103,-39.693863,,,,132
,37074,1333.7386,504.14514,-24.068909,,,,132
,37090,1402.2981,537.1881,-6.0034714,,,,132
,37108,1462.8535,574.5963,8.869011,,,,132
,37123,1511.3306,618.44006,22.29321,,,,132
,37140,1531.3605,640.3036,23.912746,,,,132
,37158,1565.57,685.089,24.251629,,,,132
,37173,1583.8643,731.3987,30.741138,,,,132
,37191,1589.7639,777.83105,34.630814,,,,132
,37206,1586.993,820.88,38.530796,,,,132
,37224,1586.993,820.88,38.530796,,,,132
,37240,1572.4237,885.68585,45.642677,,,,0
,37257,1563.4252,908.1452,49.295334,,,,0
,37273,1551.5833,928.00885,51.672485,,,,0
,37290,1535.8723,944.5897,56.7296,,,,0
,37307,1525.8296,950.7066,58.128807,,,,0
,37323,1514.5027,950.4732,57.60312,,,,0
,37340,1497.9102,940.3475,54.371628,,,,0
,37356,1478.1256,915.1201,54.11914,,,,0
,37374,1462.3013,883.3639,47.897102,,,,132
,37391,1450.6763,846.8357,39.554443,,,,132
,37407,1446.9478,827.1691,35.177067,,,,132
,37423,1436.0068,769.50977,25.47025,,,,132
,37440,1431.6637,733.6035,20.132637,,,,132
,37458,1430.1985,717.7327,21.379131,,,,132
,37473,1428.042,690.49585,21.199043,,,,132
,37490,1428.042,690.49585,21.199043,,,,132
,37508,1438.9974,643.10547,16.085983,,,,132
,37523,1438.9974,643.10547,16.085983,,,,132
,37541,1446.5082,633.0438,15.00658,,,,132
,37557,1461.7095,627.31323,16.58501,,,,132
,37574,1485.4872,628.8237,21.028614,,,,132
,37590,1523.9185,642.7576,28.342785,,,,132
,37607,1566.7817,668.83606,38.03761,,,,132
,37624,1608.2642,706.96606,51.85255,,,,132
,37641,1651.9203,747.50684,66.443596,,,,132
,37656,1672.6227,767.6941,75.09871,,,,132
,37673,1718.3998,808.4998,92.98511,,,,0
,37690,1761.6232,846.3847,110.51119,,,,0
,37707,1795.1362,880.92816,127.89319,,,,0
,37723,1823.8812,903.29877,142.04987,,,,0
,37740,1838.703,912.8202,152.42874,,,,0
,37757,1845.7217,913.7466,155.93294,,,,0
,37773,1859.3368,904.552,154.3533,,,,0
,37790,1869.4465,893.2309,147.31369,,,,0
,37807,1878.9078,864.0107,131.55301,,,,0
,37824,1876.8997,829.91656,121.84778,,,,0
,37840,1872.3488,795.44336,107.3029,,,,0
,37858,1867.3976,777.24646,100.4888,,,,0
,37875,1857.3491,740.6989,88.37706,,,,0
,37892,1844.0702,704.4173,78.75357,,,,0
,37909,1829.1383,670.6635,61.284874,,,,0
,37927,1795.8545,626.90674,43.431778,,,,0
,37943,1775.9199,603.7179,33.63178,,,,132
,37972,1760.1019,583.94696,24.202415,,,,132
,37989,1747.858,571.59875,21.075008,,,,132
,38009,1742.7153,564.69293,20.94688,,,,132
,38039,1742.7903,563.2632,21.498951,,,,132
,38056,1756.0557,567.53436,24.80394,,,,132
,38075,1823.7202,599.2824,42.372734,,,,0
,38107,1873.1654,618.54254,55.68092,,,,0
,38124,1895.4126,628.7825,65.5647,,,,0
,38156,1901.5642,632.90674,75.55334,,,,0
,38189,1876.7688,614.9474,78.4623,,,,0
,38223,1800.2906,574.6774,46.09196,,,,0
,38255,1715.2325,526.42535,10.345383,,,,132
,38289,1643.0255,475.49762,-13.026314,,,,132
,38323,1604.8118,436.79626,-22.684692,,,,132
,38356,1595.4891,408.12018,-25.429031,,,,132
,38389,1627.109,381.0368,-15.074242,,,,132
,38422,1681.5507,370.12616,0.85385895,,,,132
,38455,1753.06,364.41486,11.945721,,,,132
,38489,1800.2958,358.75476,25.796661,,,,0
,38523,1818.5491,349.39502,30.387234,,,,0
,38556,1833.5537,316.13702,35.836502,,,,0
,38590,1818.127,283.58002,26.359863,,,,0
,38622,1771.1769,245.86029,15.799953,,,,0
,38656,1728.4918,218.66705,15.641663,,,,0
,38689,1669.7144,184.90387,5.463745,,,,0
,38722,1637.7383,171.31018,2.781517,,,,0
,38756,1620.6989,154.88647,-4.9567413,,,,0
,38789,1617.7603,162.2912,-10.230972,,,,0
,38822,1634.4308,197.41687,-0.6764221,,,,0
,38856,1640.958,236.63849,9.477737,,,,0
,38889,1637.8978,280.97534,13.333744,,,,132
,38922,1610.838,311.3689,0.23664093,,,,132
,38955,1581.8887,322.4256,-11.314774,,,,132
,38990,1539.2411,323.406,-23.107468,,,,132
,39022,1496.9625,296.6502,-28.423027,,,,132
,39056,1475.6688,253.80707,-26.921768,,,,132
,39089,1451.545,190.65228,-12.022888,,,,132
,39122,1445.4493,142.54974,2.6865997,,,,0
,39156,1451.416,104.632324,14.52187,,,,0
,39190,1472.746,83.000305,30.446354,,,,0
,39222,1524.7224,83.35217,49.032654,,,,0
,39255,1586.7616,106.80481,66.34374,,,,0
,39289,1641.0723,131.31183,79.318504,,,,0
,39327,1705.0054,180.57544,94.3656,,,,0
,39343,1729.8517,202.40002,101.08231,,,,0
,39360,1748.2483,227.05121,102.00141,,,,0
,39377,1756.5321,258.70825,102.56746,,,,0
,39394,1763.0548,280.35785,98.76997,,,,0
,39411,1758.6538,304.95062,98.441055,,,,0
,39427,1758.6538,304.95062,98.441055,,,,0
,39444,1734.8743,337.6914,93.72389,,,,0
,39460,1734.8743,337.6914,93.72389,,,,132
,39478,1705.4083,359.80188,85.485435,,,,132
,39493,1661.891,379.36884,69.37801,,,,132
,39510,1608.6271,400.67084,52.218376,,,,132
,39527,1608.6271,400.67084,52.218376,,,,132
,39544,1472.4011,420.59106,21.472725,,,,132
,39561,1413.3187,420.7528,11.984573,,,,132
,39578,1380.8912,418.2848,7.8082504,,,,132
,39594,1314.9609,407.17352,-2.2022095,,,,132
,39610,1254.3243,387.11115,-6.134262,,,,132
,39627,1201.39,359.52844,-7.3810043,,,,132
,39643,1160.5479,330.12915,-6.7292404,,,,132
,39661,1129.1824,298.59985,-2.6141357,,,,0
,39677,1109.948,267.81586,4.9734955,,,,0
,39693,1100.5392,239.3515,12.087826,,,,0
,39711,1099.2087,209.52167,17.956768,,,,0
,39726,1106.2432,191.09692,22.380901,,,,0
,39743,1123.3486,177.64264,28.912918,,,,0
,39760,1150.7357,168.7674,37.805775,,,,0
,39777,1169.2919,164.84796,41.95144,,,,0
,39794,1214.7773,165.19995,50.71807,,,,0
,39810,1264.6084,171.88055,59.955807,,,,0
,39826,1320.4857,188.45374,71.04343,,,,0
,39844,1368.1876,206.9524,82.889946,,,,132
,39860,1411.6069,231.56042,85.762115,,,,132
,39877,1445.8196,255.28827,92.00288,,,,132
,39894,1457.8453,269.12836,93.55202,,,,132
,39911,1469.1123,296.63214,97.722626,,,,132
,39927,1469.5995,318.68506,100.580894,,,,132
,39943,1460.0989,336.20172,92.39354,,,,132
,39960,1435.4556,354.5086,81.89879,,,,132
,39977,1396.619,372.75934,74.16121,,,,132
,39995,1350.1287,388.01282,69.49369,,,,132
,40010,1292.5874,400.44263,58.057453,,,,132
,40027,1264.233,404.46118,51.537106,,,,132
,40044,1199.6257,408.40454,38.729233,,,,132
,40061,1133.4117,408.724,28.791782,,,,132
,40077,1065.9885,402.87415,19.180851,,,,0
,40093,999.34247,389.4278,14.09536,,,,0
,40110,939.1637,372.48535,9.773861,,,,0
,40128,887.33636,350.52502,9.333397,,,,0
,40143,847.998,325.92407,7.139229,,,,0
,40160,835.9432,314.39246,7.480568,,,,0
,40177,835.9432,314.39246,7.480568,,,,0
,40194,822.8266,293.67114,12.468945,,,,0
,40211,821.5628,271.969,12.413269,,,,0
,40228,841.2762,249.49994,17.274593,,,,0
,40244,878.2695,235.54413,29.722885,,,,0
,40260,931.71313,229.6452,43.567078,,,,0
,40279,1061.1494,237.68896,68.4495,,,,0
,40294,1061.1494,237.68896,68.4495,,,,0
,40311,1127.475,254.01508,87.30074,,,,0
,40328,1158.2238,264.21466,97.17492,,,,0
,40343,1216.3694,290.3855,116.30678,,,,132
,40360,1265.3359,321.0354,127.82078,,,,132
,40377,1302.1344,355.29138,135.67159,,,,132
,40395,1325.055,397.12854,140.53986,,,,132
,40410,1331.8696,431.45294,144.41217,,,,132
,40427,1321.0188,468.04688,143.25186,,,,132
,40443,1296.7565,500.435,141.85742,,,,132
,40461,1255.5701,529.8038,138.61359,,,,132
,40477,1231.1333,541.15607,136.10025,,,,132
,40494,1145.5793,568.41455,128.55165,,,,132
,40511,1112.8226,571.7284,128.53766,,,,132
,40527,1047.3634,573.6028,122.17888,,,,0
,40545,947.47894,562.0573,119.05855,,,,0
,40560,914.2674,553.0695,116.17817,,,,0
,40577,854.7482,530.83777,114.1518,,,,0
,40593,802.8481,501.7556,117.81694,,,,121
,40610,766.8417,469.83783,128.11264,,,,121
,40628,744.99335,432.08228,135.37364,,,,121
,40644,741.8177,415.33777,139.64992,,,,121
,40661,743.2576,398.58112,146.00378,,,,121
,40676,789.10675,349.79437,169.13638,,,,0
,40694,828.3089,329.76855,182.30887,,,,0
,40710,888.28125,314.58392,200.67708,,,,0
,40727,959.9614,307.84924,220.1356,,,,0
,40744,1037.1675,308.05115,236.66304,,,,0
,40760,1118.6008,313.64154,249.10875,,,,0
,40777,1194.0028,320.1764,257.06085,,,,0
,40794,1262.588,329.6104,259.72983,,,,132
,40811,1262.588,329.6104,259.72983,,,,132
,40827,1294.6442,333.87177,254.07996,,,,132
,40844,1354.3297,345.26746,240.86137,,,,132
,40861,1403.9296,354.3971,224.85359,,,,132
,40877,1445.8212,362.18066,197.33156,,,,132
,40894,1476.1455,368.2658,164.65866,,,,132
,40910,1494.0629,365.313,117.60607,,,,132
,40927,1498.7576,366.8095,74.13169,,,,132
,40944,1491.5677,368.07495,25.32053,,,,132
,40961,1482.4653,369.46155,1.1708145,,,,132
,40978,1459.0757,373.82318,-45.739517,,,,132
,40993,1419.1669,377.20624,-90.56851,,,,132
,41010,1321.6759,389.26544,-154.91951,,,,132
,41027,1321.6759,389.26544,-154.91951,,,,132
,41044,1265.0991,400.41412,-177.54611,,,,132
,41060,1207.7605,414.6681,-196.76581,,,,132
,41078,1155.8674,434.1466,-213.20132,,,,132
,41093,1116.3937,463.72314,-219.36667,,,,132
,41110,1101.3815,477.41034,-222.48987,,,,132
,41127,1075.5066,534.52374,-220.77603,,,,0
,41144,1073.0112,554.33325,-218.92432,,,,0
,41161,1078.414,589.7186,-215.61697,,,,0
,41177,1098.1631,625.6876,-213.44916,,,,132
,41195,1131.6344,652.6301,-207.00043,,,,132
,41210,1177.212,676.21906,-200.79224,,,,132
,41227,1232.183,692.8335,-194.13358,,,,132
,41243,1289.4425,698.1406,-190.29352,,,,132
,41263,1348.6771,694.4315,-195.3909,,,,132
,41277,1400.3246,679.9513,-208.62048,,,,132
,41294,1440.7722,661.2013,-220.64136,,,,132
,41311,1440.7722,661.2013,-220.64136,,,,132
,41327,1474.6665,640.9142,-238.01996,,,,132
,41344,1489.2587,622.062,-250.38208,,,,132
,41360,1500.5323,588.0454,-280.01535,,,,132
,41377,1501.8274,550.4855,-316.8384,,,,132
,41394,1487.9835,515.3951,-348.14838,,,,132
,41411,1470.7366,479.64087,-388.3874,,,,132
,41427,1445.7898,446.5783,-423.5358,,,,132
,41444,0.0,0.0,0.0,,,,0
,41877,1850.4886,646.5351,-417.07376,,,,0
,41894,1884.8785,612.92017,-410.62228,,,,0
,41910,1901.619,595.0208,-416.1841,,,,0
,41928,1911.5178,560.53906,-421.2803,,,,0
,41944,1907.7817,523.4137,-422.75644,,,,0
,41960,0.0,0.0,0.0,,,,0
,42127,1610.6552,397.30017,-422.10532,,,,132
,42145,1604.0518,414.31274,-408.59885,,,,132
,42160,1599.9829,446.5067,-380.68066,,,,132
,42177,1604.6847,477.89478,-350.02875,,,,132
,42194,1616.5358,510.55353,-315.34702,,,,132
,42210,1629.1191,521.7776,-303.82974,,,,132
,42227,1666.3398,553.3571,-253.28638,,,,132
,42244,1676.9517,562.3484,-231.71924,,,,132
,42261,1700.2563,572.20044,-204.10239,,,,132
,42277,1712.6635,575.3523,-168.6251,,,,132
,42295,1716.1506,573.14514,-150.07281,,,,132
,42311,1707.4071,556.4094,-123.7901,,,,132
,42329,1679.4896,534.0948,-100.70607,,,,132
,42345,1635.5826,507.09235,-90.39682,,,,132
,42361,1581.6498,478.29663,-87.776855,,,,132
,42380,1516.7273,450.10022,-87.812,,,,132
