Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,70285,1271.6957,674.58,168.63284,,,,132
,70303,1349.1335,678.52405,169.2699,,,,132
,70319,1422.5422,683.80615,174.1847,,,,132
,70335,1457.2246,682.69867,173.57559,,,,132
,70354,1545.7122,687.6116,176.54628,,,,132
,70369,1569.2769,690.0785,177.69794,,,,132
,70386,1607.963,695.8788,180.84222,,,,132
,70402,1633.5836,702.04944,184.112,,,,132
,70419,1648.8674,707.68567,184.76006,,,,132
,70435,1654.8191,712.16943,183.60991,,,,132
,70452,1650.7584,717.83014,184.74301,,,,132
,70469,1629.6423,725.4491,184.84822,,,,132
,70486,1590.9714,732.00256,180.18102,,,,132
,70502,1565.2069,736.1349,178.59917,,,,132
,70519,1461.7334,748.85657,179.3967,,,,132
,70535,1434.9749,752.2014,179.83691,,,,132
,70552,1368.1212,758.2306,180.33432,,,,132
,70570,1292.9036,763.98584,182.83345,,,,132
,70585,1210.0243,768.8455,186.58945,,,,132
,70602,1120.3239,774.1364,194.70633,,,,0
,70618,1074.9635,775.5211,199.01947,,,,0
,70636,982.24286,778.43835,210.08623,,,,0
,70652,889.2339,780.76904,219.14177,,,,0
,70670,797.4204,781.4498,228.77963,,,,0
,70686,709.2089,782.7914,245.12778,,,,214
,70702,626.85626,785.29913,264.27103,,,,214
,70719,547.1891,786.6533,279.28088,,,,214
,70736,476.41028,787.0045,294.01114,,,,214
,70752,442.92072,787.2172,301.30624,,,,214
,70769,383.16797,790.38403,318.1632,,,,214
,70787,333.33517,793.5593,330.28488,,,,214
,70802,295.33438,794.63293,343.48657,,,,214
,70819,281.44635,795.7069,347.7107,,,,214
,70836,259.3436,796.99805,354.80942,,,,214
,70853,248.14366,797.3158,358.3175,,,,214
,70869,245.40353,797.34875,360.02304,,,,214
,70887,247.77963,796.9752,361.2403,,,,214
,70902,267.33643,796.4658,362.84122,,,,214
,70920,285.1819,796.67694,363.87454,,,,214
,70935,335.48407,798.0331,361.0131,,,,214
,70952,392.92047,798.54224,353.46548,,,,214
,70969,459.1679,800.3415,346.25464,,,,214
,70986,534.24225,803.8587,337.98087,,,,214
,71002,614.8803,806.9868,329.94345,,,,214
,71020,700.84045,809.7427,323.3944,,,,214
,71036,790.3905,813.3329,315.94263,,,,0
,71052,880.7628,818.5343,310.33875,,,,0
,71070,925.2644,819.6965,307.12976,,,,0
,71085,1014.8436,824.5947,300.80676,,,,0
,71103,1104.2229,829.42633,291.8081,,,,0
,71119,1190.5172,834.55334,284.62228,,,,0
,71135,1277.9359,840.1034,276.59235,,,,132
,71153,1365.7932,843.5565,270.464,,,,132
,71168,1408.5818,845.9209,268.63992,,,,132
,71185,1490.8939,851.0971,265.36713,,,,132
,71203,1569.0409,856.8893,266.45203,,,,132
,71219,1644.0828,856.1637,266.6502,,,,0
,71237,1708.7655,859.4908,265.80194,,,,0
,71252,1739.6606,859.85846,265.9557,,,,0
,71270,1787.6525,861.52026,267.49426,,,,0
,71288,1822.9114,861.9133,270.7133,,,,0
,71303,1844.2981,861.58386,272.9368,,,,0
,71319,1859.1064,859.6256,277.44733,,,,0
,71335,1864.1517,858.7031,279.16022,,,,0
,71352,1863.5934,856.8905,279.14746,,,,0
,71368,1851.641,853.2069,276.86917,,,,0
,71386,1813.4807,851.3246,270.4897,,,,0
,71403,1762.0566,853.4823,269.13098,,,,0
,71419,1731.8413,855.6948,267.90454,,,,0
,71436,1668.2396,857.9674,264.63516,,,,0
,71453,1598.8062,863.78577,266.70422,,,,0
,71469,1516.201,875.5932,272.9638,,,,132
,71486,1434.8464,878.9729,275.8184,,,,132
,71505,1351.2594,882.60785,280.35156,,,,132
,71522,1263.5176,887.7761,292.76544,,,,0
,71539,1170.5165,889.8349,300.7616,,,,0
,71556,1076.0852,895.54016,309.08875,,,,0
,71573,982.847,892.3066,315.14105,,,,0
,71589,891.0417,889.55347,324.03058,,,,0
,71606,800.4057,885.93176,336.89847,,,,0
,71623,756.2248,884.0602,340.93546,,,,0
,71639,666.05743,879.80743,351.6907,,,,0
,71656,666.05743,879.80743,351.6907,,,,0
,71673,485.464,869.4527,374.03754,,,,214
,71689,415.06564,861.7348,389.09113,,,,214
,71706,346.03,856.7278,400.70782,,,,214
,71723,277.5659,849.8109,407.4505,,,,0
,71739,256.49002,853.54846,415.47504,,,,0
,71756,256.49002,853.54846,415.47504,,,,0
,71772,195.84207,844.9083,425.69113,,,,0
,71789,146.67355,837.80725,432.16675,,,,0
,71806,108.02562,833.2473,437.66272,,,,0
,71822,75.59304,826.85187,442.46616,,,,0
,71839,58.24655,823.9635,446.04202,,,,0
,71856,49.50798,822.55273,447.50076,,,,0
,71873,47.24352,821.6989,447.92526,,,,0
,71888,50.51336,818.2307,447.25436,,,,0
,71905,67.51471,814.10236,442.51532,,,,0
,71922,82.77738,811.7351,439.1568,,,,0
,71939,121.610954,805.1775,428.1729,,,,0
,71956,165.57877,797.694,416.9434,,,,0
,71972,211.7365,789.4589,399.4355,,,,0
,71989,255.08458,776.9171,375.15662,,,,214
,72005,294.57285,762.1601,345.444,,,,214
,72023,315.15945,754.52356,329.81857,,,,214
,72040,351.84775,737.8181,291.01355,,,,214
,72055,387.48016,720.7694,249.0331,,,,214
,72072,421.7279,704.2019,205.53426,,,,214
,72089,455.1303,689.7449,160.49228,,,,214
,72106,492.61914,675.9713,114.452515,,,,214
,72123,531.1073,663.8539,65.62775,,,,214
,72139,552.2511,659.60364,42.325714,,,,214
,72156,596.6347,651.8352,3.9737854,,,,214
,72172,651.97754,646.4907,-40.852386,,,,214
,72189,715.3847,641.7147,-79.39165,,,,214
,72206,790.5289,640.0714,-115.21622,,,,214
,72222,873.3814,641.07056,-140.10902,,,,0
,72238,964.1811,644.40955,-165.064,,,,0
,72256,1012.5289,645.78577,-174.50562,,,,0
,72273,1111.5326,649.94354,-190.96442,,,,132
,72289,1213.3997,658.3609,-204.24628,,,,132
,72306,1313.2031,667.8276,-207.78247,,,,132
,72322,1408.7202,677.329,-209.10574,,,,132
,72339,1502.0125,685.16943,-209.63458,,,,132
,72355,1593.9158,689.87463,-207.95175,,,,132
,72372,1675.5436,696.9704,-199.15244,,,,132
,72388,1750.0393,704.72266,-192.89886,,,,132
,72406,1824.6202,704.59235,-193.07712,,,,0
,72423,1885.6265,703.38196,-193.19379,,,,0
,72439,1906.3539,702.7733,-191.95322,,,,0
,72456,0.0,0.0,0.0,,,,0
,72523,1879.0206,639.4784,-251.16193,,,,0
,72539,1823.4404,624.7054,-271.8226,,,,0
,72556,1759.4679,608.2899,-298.40063,,,,0
,72573,1680.5415,595.4866,-320.79266,,,,132
,72589,1590.0399,586.6213,-340.47012,,,,132
,72605,1590.0399,586.6213,-340.47012,,,,132
,72622,1489.3173,575.5021,-364.41867,,,,132
,72640,1381.0592,567.806,-387.68256,,,,132
,72656,1325.527,563.4923,-393.85907,,,,132
,72673,1210.4935,556.9606,-400.87747,,,,132
,72689,1096.0667,551.3765,-405.1382,,,,132
,72706,981.5876,548.15393,-404.91483,,,,0
,72722,870.38635,542.96765,-400.38043,,,,0
,72740,765.65283,539.8761,-397.67474,,,,214
,72755,662.38873,537.8111,-387.51944,,,,214
,72772,568.09216,538.2483,-377.23523,,,,214
,72789,522.7832,538.14105,-371.10147,,,,214
,72807,479.41614,536.1288,-363.90704,,,,214
,72822,343.7736,532.6431,-350.5595,,,,214
,72839,290.06052,531.5976,-336.23404,,,,214
,72856,238.34735,531.50684,-324.98956,,,,214
,72873,196.95946,532.8699,-319.17374,,,,214
,72889,162.62964,533.02106,-314.20477,,,,214
,72906,149.19334,531.85803,-311.79886,,,,214
,72922,131.85725,531.53687,-312.33362,,,,214
,72939,125.67911,531.2592,-313.70068,,,,214
,72955,127.026634,530.5555,-317.41644,,,,214
,72972,150.8627,528.66986,-330.56403,,,,214
,72989,174.62901,526.9248,-338.9052,,,,214
,73006,238.27017,525.5339,-362.88205,,,,214
,73023,316.3651,519.09515,-386.71088,,,,214
,73039,411.3762,515.3733,-407.8837,,,,214
,73056,0.0,0.0,0.0,,,,0
,73773,217.83067,387.75165,-399.27277,,,,214
,73790,192.76863,386.89038,-380.78076,,,,214
,73806,147.41763,386.02502,-349.22055,,,,0
,73822,109.26887,383.12714,-321.07907,,,,0
,73840,79.21252,379.52203,-291.3641,,,,0
,73856,63.59672,375.86047,-266.62302,,,,0
,73873,56.440117,372.50287,-241.19983,,,,0
,73890,60.3841,369.25543,-219.66687,,,,0
,73906,67.11733,367.4311,-210.3227,,,,0
,73923,94.89594,364.7942,-178.7169,,,,0
,73939,136.10742,363.92578,-147.34024,,,,0
,73956,136.10742,363.92578,-147.34024,,,,0
,73972,251.1883,367.56476,-109.40184,,,,214
,73989,314.07764,368.505,-93.425385,,,,214
,74006,349.8778,369.6073,-85.525055,,,,214
,74022,427.11813,373.1933,-72.94168,,,,214
,74039,508.69696,375.20294,-64.43634,,,,214
,74055,597.5448,377.6407,-57.73741,,,,214
,74072,690.88074,381.37543,-56.458527,,,,214
,74089,739.30566,384.2375,-59.561737,,,,214
,74106,834.05835,388.51,-58.160583,,,,0
,74122,931.20416,392.16095,-60.816223,,,,0
,74140,1031.4409,398.03802,-65.54964,,,,0
,74156,1129.1357,404.2157,-72.97957,,,,132
,74173,1222.494,413.69275,-78.53206,,,,132
,74189,1313.7188,418.6856,-85.7393,,,,132
,74205,1400.7974,427.05817,-94.006714,,,,132
,74223,1442.129,430.27808,-95.47981,,,,132
,74239,1515.0962,436.13202,-101.27356,,,,132
,74256,1584.9028,439.28662,-107.18439,,,,132
,74272,1647.7017,440.1623,-114.974,,,,132
,74289,1698.4429,437.831,-122.29628,,,,132
,74305,1730.6748,436.68494,-128.70222,,,,132
,74323,1752.2339,434.75964,-133.57446,,,,132
,74339,1757.7214,434.27173,-134.66399,,,,132
,74356,1761.3785,432.82172,-136.55809,,,,132
,74372,1757.9359,429.06262,-142.3106,,,,132
,74389,1733.3522,422.85815,-153.36661,,,,132
,74406,1683.633,414.7489,-169.7384,,,,132
,74423,1653.0121,412.92047,-177.60449,,,,132
,74439,1585.3103,408.77002,-189.13162,,,,132
,74455,1508.4731,406.13342,-197.77771,,,,132
,74472,1422.9764,405.31146,-201.78748,,,,132
,74491,1330.287,405.50568,-204.0267,,,,132
,74506,1233.4792,404.66748,-198.46637,,,,132
,74522,1135.1552,404.47382,-186.85995,,,,132
,74539,1086.9462,404.56854,-182.16487,,,,0
,74556,990.93634,404.09607,-167.39725,,,,0
,74573,895.24646,403.74933,-153.38586,,,,0
,74589,802.2693,399.39893,-137.40335,,,,214
,74606,712.8611,397.5683,-119.94385,,,,214
,74623,628.80524,396.18207,-98.8226,,,,214
,74639,589.06323,397.00208,-86.1237,,,,214
,74656,514.8683,397.59393,-63.039734,,,,214
,74672,449.1701,398.87042,-36.662315,,,,214
,74689,395.54514,402.0962,-11.639923,,,,214
,74706,357.54,404.40057,14.057819,,,,214
,74722,334.0128,407.80945,35.657936,,,,214
,74739,328.4133,409.71625,48.842125,,,,214
,74756,327.9201,412.28107,74.695656,,,,214
,74773,343.27054,413.30518,100.37546,,,,214
,74789,380.27463,416.10583,131.13745,,,,214
,74806,433.41635,418.42828,158.82646,,,,214
,74824,499.66217,421.13837,181.63228,,,,214
,74839,577.2416,424.88702,207.30357,,,,214
,74856,618.5252,425.87744,219.40259,,,,214
,74873,707.265,427.19135,246.64635,,,,214
,74888,799.1885,426.16907,269.1114,,,,214
