Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,12057,875.82495,179.79504,401.8893,,,,0
,12074,867.3144,174.96747,402.574,,,,0
,12092,864.08795,173.96185,402.08682,,,,0
,12109,863.64246,176.22845,401.36133,,,,0
,12126,872.6557,201.55511,398.75067,,,,0
,12156,929.6422,292.77924,390.91562,,,,0
,12174,970.7236,345.75507,393.31882,,,,0
,12193,1046.9337,431.73193,397.13687,,,,0
,12222,1106.1979,486.62927,405.9189,,,,214
,12242,1237.2588,579.14075,422.10825,,,,214
,12278,1341.8904,618.93616,436.50443,,,,214
,12296,1409.8926,630.6647,444.56934,,,,214
,12313,1475.0441,630.9929,447.89816,,,,214
,12330,1535.5597,617.00256,456.60413,,,,214
,12346,1588.6198,592.4314,462.9784,,,,214
,12363,1631.9229,555.63367,463.73325,,,,214
,12379,1646.873,537.09576,464.7949,,,,214
,12396,1670.7377,497.1894,463.74307,,,,214
,12413,1682.1335,452.34155,467.85336,,,,214
,12429,1677.2211,406.76575,463.06146,,,,214
,12446,1661.9613,366.33392,454.7534,,,,214
,12462,1651.528,346.50635,451.36792,,,,214
,12480,1623.7363,307.53918,439.97278,,,,214
,12496,1584.8533,273.5213,431.3453,,,,214
,12513,1539.1041,246.34247,418.825,,,,214
,12529,1490.0505,222.35742,403.85007,,,,214
,12546,1433.4712,204.60675,390.84958,,,,214
,12562,1403.6838,199.8794,385.10968,,,,214
,12580,1341.0854,195.43011,374.95984,,,,214
,12596,1281.936,199.5741,363.26553,,,,0
,12612,1231.2256,212.81335,354.2285,,,,0
,12629,1189.8967,234.3551,349.36145,,,,0
,12646,1158.9277,264.48254,349.5097,,,,0
,12663,1148.5394,281.51306,352.44684,,,,0
,12679,1136.3107,319.62628,356.602,,,,0
,12696,1138.9622,355.79187,361.7186,,,,214
,12713,1152.706,393.9652,365.02768,,,,214
,12729,1177.7855,434.7011,373.33475,,,,214
,12746,1212.9766,471.62634,385.70386,,,,214
,12762,1257.4698,506.0876,400.181,,,,214
,12780,1308.3245,534.8203,416.93848,,,,214
,12797,1362.2535,556.7314,429.13962,,,,214
,12813,1388.8594,564.49567,435.04492,,,,214
,12829,1439.8992,572.26624,443.6902,,,,214
,12846,1483.0585,572.4761,451.13034,,,,214
,12862,1527.6793,563.2309,456.5289,,,,214
,12879,1568.19,543.8602,457.9945,,,,214
,12896,1590.2975,517.7733,455.28568,,,,214
,12913,1600.1903,498.38794,453.18164,,,,214
,12929,1612.1168,456.51807,444.12823,,,,214
,12946,1607.6343,409.43848,434.87048,,,,214
,12962,1589.0431,365.43774,422.33252,,,,214
,12980,1562.3682,323.4278,414.21338,,,,214
,12996,1545.69,303.45325,408.49292,,,,214
,13013,1510.6667,261.16895,395.51657,,,,214
,13030,1470.873,228.82458,383.7207,,,,214
,13047,1435.7072,197.29883,372.4594,,,,214
,13063,1397.5209,177.05383,362.41473,,,,0
,13080,1366.3086,162.80255,355.42838,,,,0
,13096,1343.413,147.03424,350.4899,,,,0
,13113,1343.413,147.03424,350.4899,,,,0
,13129,1332.4326,135.77545,352.89136,,,,0
,13146,1331.5403,133.32568,354.09827,,,,0
,13163,1339.5643,133.39795,358.27347,,,,0
,13180,1366.118,134.27197,365.52267,,,,0
,13197,1407.7301,138.58624,372.14413,,,,0
,13213,1456.2622,143.67175,388.1891,,,,0
,13231,1482.1884,147.5957,394.98456,,,,0
,13247,1535.0592,159.48279,409.65692,,,,0
,13263,1584.4724,168.15393,421.3048,,,,0
,13280,1633.1078,179.36603,432.1012,,,,0
,13296,1675.9281,195.4563,442.1342,,,,0
,13313,1711.3611,213.06189,448.298,,,,0
,13330,1739.162,235.77612,452.66925,,,,0
,13349,1748.3041,251.15295,455.14636,,,,0
,13363,1762.7102,282.49554,458.56912,,,,0
,13380,1767.7079,312.28485,452.32385,,,,0
,13397,1759.2485,343.03363,445.43893,,,,0
,13414,1749.8716,360.33325,444.93787,,,,214
,13430,1727.0555,395.24615,437.29453,,,,214
,13447,1700.2263,429.8086,427.3396,,,,214
,13463,1667.0757,464.70154,420.633,,,,214
,13480,1635.3348,497.19232,414.69766,,,,214
,13497,1601.363,528.4797,407.9359,,,,214
,13513,1563.7992,560.9199,401.26752,,,,214
,13530,1546.7809,574.14465,397.70422,,,,214
,13546,1513.6603,598.74304,398.55707,,,,214
,13563,1480.7277,617.78296,402.18127,,,,214
,13580,1449.4885,628.7074,401.00455,,,,214
,13597,1415.9889,636.1139,397.51398,,,,214
,13613,1380.8046,639.51733,395.3603,,,,214
,13629,1361.4136,639.365,392.8704,,,,214
,13647,1323.2551,637.5209,389.8456,,,,214
,13664,1282.8286,631.8233,385.20877,,,,214
,13680,1238.5934,622.1983,378.23108,,,,214
,13697,1192.416,609.06396,371.59195,,,,214
,13713,1144.7021,594.5641,365.20868,,,,214
,13730,1095.8827,575.77606,358.4882,,,,214
,13747,1072.5701,564.76044,355.64624,,,,0
,13764,1026.8392,541.12476,351.30026,,,,0
,13779,984.26996,516.38727,342.12448,,,,0
,13797,947.5573,492.50507,335.77408,,,,0
,13813,915.8766,467.42188,329.9021,,,,0
,13830,891.6676,440.07428,318.351,,,,0
,13847,876.8737,420.56287,303.80847,,,,0
,13864,870.03296,407.49542,296.61664,,,,0
,13880,864.2713,385.4737,281.59918,,,,0
,13896,866.11176,362.99945,265.8298,,,,0
,13913,876.4816,342.60547,248.33017,,,,0
,13930,895.0726,320.63184,225.95122,,,,0
,13946,908.7197,312.12152,208.51558,,,,0
,13964,939.915,298.62305,172.37982,,,,0
,13980,973.9577,284.8399,136.81097,,,,0
,13998,1011.7798,280.73132,101.89341,,,,0
,14014,1049.4943,275.62354,58.175804,,,,0
,14031,1084.7417,275.12183,13.573105,,,,0
,14047,1115.6499,281.38837,-37.937477,,,,0
,14063,1147.5354,293.30078,-88.46307,,,,0
,14080,1176.9199,305.8153,-141.56622,,,,214
,14098,1190.3137,313.50433,-163.10587,,,,214
,14113,1214.7107,330.98315,-205.70584,,,,214
,14131,1237.1404,348.4353,-238.29279,,,,214
,14147,1249.4774,366.2874,-272.928,,,,214
,14164,1257.7802,381.62067,-293.4438,,,,214
,14180,1261.9025,392.9618,-302.6874,,,,214
,14198,1263.2941,398.8767,-305.09775,,,,214
,14214,1264.3386,410.50354,-306.77115,,,,214
,14230,1260.1141,422.6529,-302.575,,,,214
,14247,1248.1713,432.2049,-290.6049,,,,214
,14263,1248.1713,432.2049,-290.6049,,,,214
,14281,1184.1667,435.1411,-250.78894,,,,214
,14297,1156.014,433.42126,-237.1792,,,,214
,14313,1089.7957,428.09625,-208.0365,,,,0
,14331,1015.84515,419.85272,-186.00836,,,,0
,14347,935.724,412.51007,-164.80092,,,,0
,14364,852.70667,402.42914,-140.90102,,,,0
,14379,771.6564,391.27258,-116.45346,,,,214
,14398,731.8798,384.7447,-98.95528,,,,214
,14415,659.00934,375.13098,-65.883224,,,,214
,14431,594.5453,367.80603,-29.320114,,,,214
,14446,544.974,365.71686,9.777405,,,,214
,14463,512.3254,368.8308,54.780167,,,,214
,14480,498.5495,378.67755,103.77475,,,,214
,14498,496.8808,383.52942,129.09627,,,,214
,14515,504.7604,395.6164,181.33548,,,,214
,14531,520.93036,407.72717,237.33472,,,,214
,14546,542.8119,421.9806,293.03833,,,,214
,14564,566.6731,440.22522,355.66364,,,,214
,14580,596.13306,452.01636,415.9596,,,,214
,14596,612.0211,458.90582,446.51416,,,,214
,14614,642.2223,468.38635,501.27145,,,,214
,14630,667.9286,475.4082,556.60284,,,,214
,14647,0.0,0.0,0.0,,,,0
,15130,411.95276,133.21393,539.81836,,,,0
,15147,439.66074,125.85651,499.5899,,,,0
,15165,451.56403,120.821594,479.688,,,,0
,15181,475.56564,116.588684,431.33896,,,,0
,15198,491.20093,113.4917,388.12698,,,,0
,15213,505.92807,112.66437,339.77863,,,,0
,15231,514.9628,118.0636,286.04932,,,,0
,15247,520.716,128.81604,234.28162,,,,0
,15264,521.73065,136.64429,210.29175,,,,0
,15281,520.256,155.34766,164.0408,,,,0
,15296,517.3399,171.58716,114.605484,,,,0
,15313,511.49313,191.23492,69.6386,,,,214
,15329,509.37485,215.43665,31.23328,,,,214
,15347,509.3384,239.74634,4.326004,,,,214
,15364,514.53296,263.0974,-17.071236,,,,214
,15381,519.1638,277.76654,-23.63205,,,,214
,15397,533.60693,307.75116,-33.74527,,,,214
,15413,533.60693,307.75116,-33.74527,,,,214
,15429,564.8753,361.57007,-33.810226,,,,214
,15446,577.50635,384.21777,-24.495514,,,,214
,15464,584.9175,401.85382,-14.117996,,,,214
,15480,587.57104,409.2917,-8.671677,,,,214
,15496,591.2028,422.30396,7.017288,,,,214
,15513,592.2968,433.99854,28.21249,,,,214
,15530,594.46155,444.37714,49.723892,,,,214
,15547,594.8572,450.50604,71.95785,,,,214
,15563,593.5628,455.4546,98.23743,,,,214
,15581,592.0221,457.04205,112.63013,,,,214
,15598,587.2243,460.36053,138.74278,,,,214
,15613,580.4005,461.36218,165.1065,,,,214
,15630,571.1469,458.50684,189.41856,,,,214
,15646,561.7824,453.83472,214.41808,,,,214
,15664,553.9318,447.70874,236.9592,,,,214
,15681,547.93475,442.59924,253.18816,,,,214
,15697,537.73505,433.5572,282.04324,,,,214
,15714,527.1425,424.07043,306.51514,,,,214
,15729,515.21985,417.17847,327.2796,,,,214
,15746,499.81973,413.18842,349.5555,,,,214
,15763,486.38892,414.65063,367.25848,,,,214
,15780,476.39566,422.83087,383.21844,,,,214
,15797,472.79953,431.2707,394.5131,,,,214
,15813,475.72015,456.98694,412.82056,,,,214
,15830,490.48587,487.78394,429.3011,,,,214
,15846,517.98114,521.228,447.088,,,,214
,15863,556.0944,554.36383,464.44098,,,,214
,15881,603.42126,585.97595,481.8587,,,,214
,15897,629.85645,599.7471,491.22717,,,,214
,15913,683.78723,623.7362,509.01245,,,,214
,15929,737.4761,641.39087,528.88367,,,,214
,15947,790.2927,651.39954,544.69116,,,,214
,15963,838.0282,655.8701,554.30096,,,,0
,15981,876.82227,655.9474,563.3119,,,,0
,15997,908.37524,649.4158,569.5239,,,,0
,16014,921.5927,644.1094,571.1301,,,,0
,16030,0.0,0.0,0.0,,,,0
,16063,969.56726,589.91797,572.13403,,,,0
,16080,971.1109,570.60864,571.36383,,,,0
,16096,967.0352,551.1962,567.37695,,,,0
,16113,954.86707,532.30316,562.25214,,,,0
,16130,945.52686,524.577,560.6051,,,,0
,16146,921.32623,509.02075,558.29443,,,,0
,16163,890.8993,496.53674,556.06934,,,,0
,16180,852.72614,488.2387,554.2267,,,,0
,16197,807.11523,482.0011,556.06616,,,,214
,16213,757.4565,480.26367,559.2931,,,,214
,16230,730.68555,481.41956,563.1816,,,,214
,16246,679.82214,485.90106,571.2803,,,,214
,16263,0.0,0.0,0.0,,,,0
,16730,1414.037,314.46863,569.5057,,,,214
,16747,1462.4496,326.57074,569.4479,,,,214
,16763,1484.0273,334.9115,569.62415,,,,214
,16780,1520.8408,351.7885,569.9305,,,,214
,16796,1552.6998,376.21588,567.08765,,,,214
,16813,1574.0106,400.8551,561.35693,,,,214
,16830,1581.752,426.12616,557.3977,,,,214
,16846,1581.5759,437.0691,550.593,,,,214
,16863,1572.6268,455.49292,537.6084,,,,214
,16879,1551.0466,473.66168,514.98584,,,,214
,16896,1517.1055,490.12018,489.56262,,,,214
,16913,1474.346,498.61163,464.26718,,,,214
,16930,1420.6466,503.58008,440.97244,,,,214
,16946,1359.2472,504.47894,419.87915,,,,214
,16963,1296.7059,502.09833,402.08524,,,,214
,16980,1265.3171,499.12927,391.6752,,,,214
,16997,1205.4949,489.39252,373.42612,,,,214
,17014,1151.3296,477.99384,361.4084,,,,214
,17029,1108.0138,464.89716,354.81705,,,,214
,17046,1076.4708,453.55896,353.39145,,,,0
,17063,1054.1218,443.2165,355.52054,,,,0
,17080,1046.7748,438.25616,357.86432,,,,0
,17097,1039.3702,431.72827,361.83502,,,,0
,17113,1038.9686,427.0876,367.03183,,,,0
,17130,1047.3792,422.82544,376.98404,,,,0
,17146,1065.3364,421.78223,392.80762,,,,0
,17163,1089.0045,423.62653,404.91818,,,,0
,17180,1115.3157,428.65326,421.56448,,,,214
,17196,1128.7072,431.63184,429.54883,,,,214
,17214,1150.9633,437.6214,441.4204,,,,214
,17230,1169.3556,443.9391,449.46368,,,,214
,17246,1181.713,450.5459,454.4756,,,,214
,17263,1188.7692,457.7005,457.12335,,,,214
,17279,1189.5004,464.64313,458.1837,,,,214
,17298,1182.6187,472.5428,457.9883,,,,214
,17313,1176.602,476.03094,457.67758,,,,214
,17329,1144.312,487.38556,453.62897,,,,214
,17346,1116.5123,494.4541,449.1874,,,,214
,17363,1100.9039,497.48413,447.61646,,,,214
,17381,1071.0416,504.0027,444.23657,,,,0
,17397,1040.2147,509.1297,441.1422,,,,0
,17413,1040.2147,509.1297,441.1422,,,,0
,17430,1011.5571,512.6893,437.18347,,,,0
,17446,985.8192,515.379,435.82205,,,,0
,17464,961.32806,516.8627,434.7197,,,,0
,17482,939.3249,516.0609,433.85834,,,,0
,17497,920.89935,513.24567,433.5707,,,,0
,17514,906.77386,510.1974,434.11835,,,,0
,17531,900.1859,507.75195,434.85654,,,,0
,17547,889.7108,502.63544,437.99493,,,,0
,17564,881.79974,497.2456,442.16608,,,,0
,17580,875.91046,491.90674,445.43314,,,,0
,17596,872.2378,486.06085,447.8959,,,,0
,17613,871.07404,481.2823,450.59756,,,,0
