Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,48772,545.7301,410.68872,231.86594,,,,255
,48806,584.3045,529.537,264.6494,,,,255
,48838,713.06384,643.6551,296.01257,,,,255
,48872,857.5262,707.7608,316.74005,,,,0
,48905,1076.9098,743.69965,340.3307,,,,0
,48938,1268.74,707.699,341.2421,,,,234
,48972,1380.7493,619.73566,332.4387,,,,234
,49005,1404.7092,528.31934,311.5257,,,,234
,49038,1357.3586,407.0326,283.04633,,,,234
,49072,1240.341,306.15985,260.5751,,,,234
,49106,1125.2329,250.06769,245.57323,,,,0
,49139,948.61725,227.01111,234.41714,,,,0
,49172,781.83246,266.30316,231.42126,,,,0
,49206,697.86816,332.7002,250.64972,,,,255
,49240,674.9061,447.85266,285.42532,,,,255
,49272,760.82324,570.39294,327.02972,,,,255
,49305,879.9748,639.0221,361.68832,,,,0
,49339,1062.6968,691.1466,404.6942,,,,0
,49372,1209.6882,706.9238,431.69196,,,,234
,49405,1245.3193,703.6385,428.2736,,,,234
,49459,1121.0854,642.5933,360.3575,,,,234
,49476,1033.4648,609.02905,324.69437,,,,0
,49492,943.0786,575.7848,300.8398,,,,0
,49510,857.3352,542.78644,282.5241,,,,0
,49527,791.3351,509.54517,268.71198,,,,255
,49542,766.15814,493.81952,265.3685,,,,255
,49560,736.84827,459.31177,265.47037,,,,255
,49575,736.84827,459.31177,265.47037,,,,255
,49594,750.1178,445.531,271.9889,,,,255
,49609,767.43176,440.45715,276.2699,,,,255
,49626,825.05853,437.1114,291.7291,,,,0
,49643,900.5631,447.6928,315.03912,,,,0
,49660,980.46027,467.97906,340.51056,,,,0
,49677,1051.4126,490.23273,363.0811,,,,0
,49692,1099.0262,512.5229,379.83447,,,,234
,49710,1114.3856,528.6515,386.2326,,,,234
,49725,1101.6649,540.5885,384.91196,,,,234
,49745,1049.6447,547.83466,375.01077,,,,0
,49759,973.16394,547.7604,358.63345,,,,0
,49776,881.0609,542.94885,341.37128,,,,0
,49795,785.33875,535.5518,328.91614,,,,255
,49811,739.8728,531.9249,325.5788,,,,255
,49828,661.9675,521.2424,320.02264,,,,255
,49845,631.02936,514.85516,318.4915,,,,255
,49861,584.9697,497.2763,314.88873,,,,255
,49879,587.3627,492.23907,313.5028,,,,255
,49896,631.65533,486.65247,310.3023,,,,255
,49912,720.5689,488.9945,306.32675,,,,255
,49928,837.94214,498.11584,305.65228,,,,0
,49945,904.6097,505.22772,308.0656,,,,0
,49962,1038.3622,518.1752,313.12408,,,,0
,49978,1160.7617,529.9229,317.71252,,,,234
,49995,1258.2378,541.1794,324.72632,,,,234
,50012,1318.0021,548.0648,329.09644,,,,234
,50030,1334.1981,550.86926,329.04962,,,,234
,50046,1327.2671,549.0264,321.23627,,,,234
,50062,1273.6731,540.28436,303.1233,,,,234
,50078,1195.3821,538.2177,288.95874,,,,234
,50094,1094.9825,531.9309,273.5374,,,,234
,50112,983.3438,526.87933,260.52814,,,,234
,50128,983.3438,526.87933,260.52814,,,,0
,50146,869.0949,521.4677,250.27179,,,,0
,50161,762.2005,519.74176,246.08366,,,,255
,50180,714.8781,518.9197,245.51358,,,,255
,50194,636.5143,516.99347,245.73004,,,,255
,50211,588.03467,515.89056,245.08122,,,,255
,50228,579.11145,515.32916,242.89377,,,,255
,50246,602.27234,513.2195,236.68173,,,,255
,50262,687.6547,511.1687,230.56537,,,,255
,50278,743.2846,509.98932,227.16388,,,,255
,50295,875.40326,507.84796,227.80154,,,,0
,50311,1020.49255,503.60944,235.91275,,,,0
,50328,1164.2999,499.77026,249.38782,,,,234
,50345,1288.7153,498.583,263.216,,,,234
,50362,1382.607,500.9157,277.68536,,,,234
,50378,1434.2391,503.57684,280.823,,,,234
,50395,1441.3186,503.40186,280.03723,,,,234
,50411,1436.4401,503.06104,274.41052,,,,234
,50428,1387.2798,499.2613,246.78604,,,,234
,50445,1303.1248,496.3283,226.94365,,,,234
,50462,1197.306,493.9566,211.9157,,,,234
,50479,1076.8213,493.86133,200.83014,,,,0
,50495,1013.8691,495.25208,195.25612,,,,0
,50512,890.19574,498.91083,188.24956,,,,0
,50528,771.54095,501.03967,187.68266,,,,255
,50544,670.7698,501.04303,192.63193,,,,255
,50562,552.948,500.0877,202.25003,,,,255
,50579,552.948,500.0877,202.25003,,,,255
,50595,546.73553,499.53345,203.45909,,,,255
,50612,550.75336,497.67816,204.19687,,,,255
,50628,600.08765,492.03326,205.99335,,,,255
,50645,685.07733,488.46344,214.67517,,,,255
,50662,791.75104,484.2682,226.3663,,,,255
,50679,910.0373,481.19934,241.67284,,,,0
,50695,1033.6586,479.82782,263.97653,,,,0
,50712,1094.7169,481.59613,273.3161,,,,234
,50728,1204.2802,486.07758,288.05298,,,,234
,50745,1295.558,494.10413,300.48822,,,,234
,50762,1360.0946,502.2553,309.7177,,,,234
,50779,1388.5437,507.49408,308.90088,,,,234
,50795,1393.5214,509.50433,307.26514,,,,234
,50812,1379.6901,512.3776,298.4193,,,,234
,50828,1357.7319,512.7774,289.2918,,,,234
,50845,1295.2136,512.33606,268.45013,,,,234
,50862,1215.2539,506.71448,242.26772,,,,234
,50879,1119.812,502.76587,218.18503,,,,234
,50895,1014.5254,500.24347,197.44058,,,,0
,50912,902.31274,495.01978,179.31601,,,,0
,50929,845.4711,490.38904,169.0804,,,,0
,50945,736.6218,482.1825,155.93692,,,,255
,50962,638.755,473.43066,148.9891,,,,255
,50979,554.3212,462.04053,144.98465,,,,255
,50996,519.44196,455.20374,144.0051,,,,255
,51012,457.82056,441.31042,144.07516,,,,255
,51029,450.3096,438.51636,143.615,,,,255
,51045,455.92612,436.41748,143.25433,,,,255
,51061,491.69272,435.65125,142.02177,,,,255
,51079,557.2684,439.41943,145.21725,,,,255
,51097,635.7012,446.27106,147.6716,,,,255
,51113,679.85095,450.81238,150.65442,,,,255
,51129,774.155,461.23407,157.48477,,,,255
,51145,876.1556,474.21387,169.65533,,,,0
,51162,982.08093,483.2397,180.10371,,,,0
,51179,1087.2974,495.7337,188.79916,,,,234
,51199,1140.6844,500.91162,193.01624,,,,234
,51223,1334.7704,521.7257,209.96313,,,,234
,51268,1486.0408,533.4585,226.00189,,,,234
,51302,1565.6725,519.5631,218.99089,,,,234
,51316,1600.6346,500.8,214.6809,,,,234
,51333,1620.5144,476.56006,209.73126,,,,234
,51349,1632.5264,444.34918,203.24855,,,,234
,51366,1641.7806,407.99207,187.7048,,,,234
,51382,1644.4783,366.02704,177.16483,,,,234
,51399,1650.1129,321.3734,169.71472,,,,234
,51415,1650.5516,280.60034,165.61523,,,,234
,51433,1657.5739,237.74548,162.1276,,,,0
,51449,1666.3821,202.2359,162.49759,,,,0
,51466,1668.1608,187.68152,166.58496,,,,0
,51483,1676.7661,153.09058,172.55292,,,,0
,51499,1693.1229,124.38373,180.07608,,,,0
,51515,1703.5978,104.82306,185.23544,,,,0
,51533,1713.4333,85.888855,195.83891,,,,0
,51549,1719.7091,77.09656,200.28629,,,,0
,51565,1731.9487,68.76129,200.6272,,,,0
,51582,1736.195,67.14575,200.99359,,,,0
,51599,1747.1488,65.82654,202.40742,,,,0
,51616,1763.6499,75.518005,205.10225,,,,0
,51633,1782.018,93.93201,208.61226,,,,0
,51649,1803.3479,125.10571,208.01169,,,,0
,51667,1815.7125,143.64941,210.90627,,,,0
,51683,1839.535,182.3963,221.33194,,,,0
,51699,1858.555,226.6142,231.64017,,,,0
,51716,1871.4576,279.29877,241.98749,,,,0
,51734,1874.607,337.15802,254.5683,,,,0
,51750,1871.6586,390.41467,265.3371,,,,0
,51766,1866.2894,421.21875,267.21802,,,,0
,51782,1853.6465,475.14246,270.05286,,,,0
,51799,1835.1871,523.5455,274.3689,,,,0
,51816,1810.4065,569.5782,275.45593,,,,0
,51832,1777.7181,614.5705,277.73224,,,,234
,51849,1739.2333,650.1088,280.4062,,,,234
,51866,1717.0258,665.871,279.06274,,,,234
,51884,1668.1013,693.64166,279.2718,,,,234
,51900,1606.6089,714.0295,281.05408,,,,234
,51916,1539.269,724.89636,280.1286,,,,234
,51933,1457.2181,728.1831,278.42206,,,,234
,51949,1366.6927,723.8827,273.80612,,,,234
,51965,1269.2754,709.6012,273.33527,,,,234
,51982,1218.3309,698.26306,271.8711,,,,234
,51999,1112.9901,666.4271,267.0492,,,,234
,52015,1008.26337,625.0209,264.04874,,,,0
,52033,908.6753,579.1455,261.2356,,,,0
,52050,820.2452,532.4672,262.5801,,,,255
,52066,746.9291,486.52832,268.01508,,,,255
,52082,688.51685,443.40515,272.34772,,,,255
,52099,666.0724,423.3999,274.5837,,,,255
,52116,631.451,389.47137,280.8036,,,,255
,52132,608.5856,356.50458,289.1289,,,,255
,52150,608.5856,356.50458,289.1289,,,,255
,52167,580.7658,299.50098,303.6147,,,,255
,52182,574.53894,286.08093,307.90616,,,,255
,52199,568.5049,275.3457,310.54785,,,,255
,52215,566.0235,272.48273,312.1054,,,,255
,52232,559.1283,270.07587,313.35425,,,,255
,52250,546.6278,272.91992,312.1285,,,,255
,52265,528.9479,286.44348,307.80975,,,,255
,52283,510.538,309.38055,301.20728,,,,255
,52300,504.2162,326.48737,299.0224,,,,255
,52316,488.9169,358.71344,291.24,,,,255
,52333,477.93573,396.57672,287.97583,,,,255
,52355,468.3659,435.52405,288.4301,,,,255
,52372,467.24902,477.5786,283.87234,,,,255
,52389,488.29266,541.581,285.7277,,,,255
,52405,524.0008,583.47095,292.57465,,,,255
,52422,546.9342,603.3081,295.64746,,,,255
,52439,601.2559,639.0586,302.16467,,,,255
,52456,666.71106,666.5388,310.4944,,,,255
,52472,739.01404,688.3141,319.90228,,,,255
,52489,814.9722,699.71216,325.3324,,,,0
,52506,854.47943,702.0044,326.5249,,,,0
,52523,930.56555,700.22205,330.2273,,,,0
,52539,1005.0114,686.66724,330.70996,,,,0
,52557,1076.7308,662.17065,326.40613,,,,0
,52573,1141.1312,631.73975,325.91574,,,,234
,52590,1194.2158,591.896,319.8553,,,,234
,52606,1234.7015,548.9495,312.87946,,,,234
,52622,1249.5837,527.37396,310.75043,,,,234
,52639,1265.8414,479.32568,299.61316,,,,234
,52656,1272.0603,434.6966,288.89996,,,,234
,52672,1259.8956,384.1176,272.51166,,,,234
,52689,1231.127,338.3462,256.29962,,,,234
,52706,1189.1066,298.45392,248.82828,,,,234
,52722,1130.0886,263.09686,237.18538,,,,0
,52739,1094.2139,246.75946,229.96922,,,,0
,52756,1018.97296,215.96564,211.51823,,,,0
,52772,933.94885,196.89954,198.51033,,,,0
,52790,842.1481,184.41003,184.7773,,,,0
,52806,748.5496,181.46405,173.97675,,,,0
,52822,654.8181,188.00482,166.35834,,,,0
,52839,608.31146,192.44122,164.76036,,,,0
,52856,524.0207,210.2351,162.21637,,,,255
,52873,452.68762,238.2862,167.52393,,,,255
,52889,394.93753,272.16156,175.3624,,,,255
,52905,357.00504,316.1609,194.31604,,,,255
,52923,335.31384,361.72162,219.69289,,,,255
,52938,334.79315,410.03314,247.279,,,,255
,52956,340.6096,431.42212,258.96454,,,,255
,52972,379.38754,490.6745,304.8551,,,,255
,52988,419.13132,522.25134,341.81458,,,,255
,53005,441.37,538.3289,364.2288,,,,255
,53021,491.20132,555.57794,399.30124,,,,255
,53039,542.2712,568.45557,435.44913,,,,255
,53055,591.3386,573.9907,467.7445,,,,255
,53072,639.12665,575.7357,497.51147,,,,255
,53090,689.1274,576.1643,529.9138,,,,255
,53107,713.7532,569.74756,541.6029,,,,255
,53123,763.62573,558.7645,565.2745,,,,255
,53139,0.0,0.0,0.0,,,,0
,53507,60.165558,745.7721,552.35974,,,,0
,53525,29.867914,712.4265,533.1914,,,,0
,53541,11.663834,669.2481,512.43677,,,,0
,53557,8.550947,647.4854,502.72726,,,,0
,53588,7.1438246,543.60724,456.42416,,,,0
,53606,19.076504,492.81714,437.0436,,,,0
,53624,29.058199,469.13824,428.10098,,,,0
,53642,72.78715,380.81366,391.0809,,,,0
,53672,104.2793,344.7162,370.415,,,,0
,53689,132.9549,313.2732,347.43234,,,,0
,53708,164.61197,282.36395,321.52618,,,,0
,53738,215.15182,246.63629,290.6587,,,,0
,53756,252.82368,232.16382,275.3814,,,,0
,53775,356.22992,230.51349,233.07758,,,,255
,53822,519.15784,277.00415,190.19438,,,,255
,53855,660.5664,346.2694,164.34703,,,,255
,53889,753.8435,403.93213,149.35458,,,,255
,53922,857.581,494.19434,138.33527,,,,0
,53955,925.524,573.8557,129.97627,,,,0
,53989,938.8598,619.2168,128.42738,,,,0
,54022,907.5679,630.041,126.84357,,,,0
,54056,796.5487,619.1147,115.32402,,,,255
,54089,651.4734,578.9071,95.32608,,,,255
,54122,542.1952,533.3403,84.34183,,,,255
,54155,411.45374,457.9311,89.76094,,,,255
,54189,315.28772,382.89783,98.4719,,,,255
,54223,261.56854,336.72357,113.64932,,,,255
,54257,211.72047,306.4936,130.50266,,,,255
,54289,174.55177,312.227,139.64362,,,,0
,54323,151.1561,355.3963,142.90836,,,,0
,54356,150.15378,444.47852,152.83432,,,,255
,54389,172.82657,541.81683,172.4248,,,,255
,54422,201.72101,614.7321,192.08423,,,,255
,54456,229.2228,706.95416,218.57275,,,,255
,54488,240.47404,766.5066,234.7225,,,,255
,54507,244.65839,784.93506,237.56303,,,,255
,54541,247.542,793.45264,239.39227,,,,255
,54574,246.36671,772.1731,229.12297,,,,255
,54608,233.69382,701.4274,207.38875,,,,255
,54640,214.89052,612.54224,181.72522,,,,255
,54674,202.69598,542.58246,168.08646,,,,255
,54708,190.22362,450.87634,148.24818,,,,255
,54740,181.83485,368.59308,125.14522,,,,255
,54790,171.80635,284.0819,101.086296,,,,0
,54823,155.38551,225.97803,91.3837,,,,0
,54855,139.30913,191.6325,88.32891,,,,0
,54874,133.32596,183.48547,85.57236,,,,0
,54908,113.38701,162.25598,83.52314,,,,0
,54940,96.23363,152.63141,80.27392,,,,0
,54974,82.629715,152.15204,78.36947,,,,0
,55007,75.327065,176.22284,75.86415,,,,0
,55055,144.50609,282.67218,67.79179,,,,0
,55088,191.99214,347.61182,69.93757,,,,255
,55122,233.90613,437.98218,74.45367,,,,255
,55155,244.28632,541.97424,80.08741,,,,255
,55188,232.63016,628.04956,84.05863,,,,255
,55222,207.6325,741.86804,95.09592,,,,255
,55255,187.20604,827.8922,108.00798,,,,0
,55288,179.39212,864.1486,111.26109,,,,0
,55323,182.56467,877.5774,112.92408,,,,0
,55356,231.9264,866.8008,106.671005,,,,0
,55389,307.55667,835.8109,95.98286,,,,255
,55422,423.61176,769.09265,88.65963,,,,255
,55455,531.538,682.88354,75.29947,,,,255
,55488,614.58234,591.00977,52.62891,,,,255
,55522,665.683,524.3083,34.857224,,,,255
,55555,726.41376,440.06348,10.8654175,,,,255
,55588,805.83,378.59558,-15.745239,,,,0
,55622,865.0198,353.8346,-26.883858,,,,0
,55656,976.2407,339.9546,-32.92511,,,,0
,55688,1110.1292,344.33093,-28.531555,,,,0
,55722,1219.9054,364.11975,-15.834648,,,,234
,55755,1365.6753,396.94373,1.0387573,,,,234
,55788,1505.0082,428.8457,27.949604,,,,234
,55822,1595.4746,445.67426,45.35673,,,,234
,55856,1700.807,461.3222,54.529434,,,,234
,55888,1760.8452,467.5772,63.272545,,,,234
,55922,1774.9822,459.59253,57.27952,,,,234
,55955,1751.1309,422.88715,13.728367,,,,234
,55989,1659.7253,374.292,-36.966408,,,,234
,56022,1519.5519,318.54865,-90.30278,,,,234
,56055,1395.2104,274.57104,-132.54414,,,,234
,56093,1213.4943,226.60931,-171.94084,,,,0
,56110,1123.3018,208.29852,-188.68405,,,,0
,56127,1036.7457,193.72186,-206.19421,,,,0
,56144,956.47125,185.69122,-214.6813,,,,0
,56160,878.48773,183.41718,-223.5423,,,,0
,56177,841.75494,183.59235,-226.74979,,,,0
,56194,774.3115,190.79651,-228.27771,,,,0
,56210,712.84375,203.64447,-226.93729,,,,0
,56227,712.84375,203.64447,-226.93729,,,,0
,56244,658.7864,221.05804,-223.28537,,,,0
,56260,609.1445,239.65948,-222.2107,,,,255
,56277,544.1018,273.90753,-219.86319,,,,255
,56294,531.46875,291.40076,-216.83014,,,,255
,56310,531.26154,299.2937,-215.22424,,,,255
,56327,544.99927,314.44562,-211.67462,,,,255
,56344,590.29865,331.0686,-204.95612,,,,255
,56360,662.2835,347.00165,-196.61975,,,,255
,56377,662.2835,347.00165,-196.61975,,,,255
,56393,749.27246,357.4339,-187.83041,,,,255
,56411,854.76373,369.3753,-175.19742,,,,0
,56427,970.91187,385.11896,-160.39525,,,,0
,56444,1030.0432,393.3587,-149.35944,,,,0
,56460,1151.0995,409.79028,-129.5766,,,,234
,56477,1267.5651,422.27698,-112.325,,,,234
,56494,1379.4061,430.86127,-94.26123,,,,234
,56510,1476.3367,431.68475,-74.82782,,,,234
,56527,1553.1925,423.33905,-59.215622,,,,234
,56543,1586.1837,413.61523,-51.086716,,,,234
,56560,1632.4379,393.11163,-43.988396,,,,234
,56577,1660.7795,369.06146,-35.696007,,,,234
,56593,1677.2063,341.9389,-42.10105,,,,234
,56610,1683.7278,320.42218,-47.707993,,,,234
,56627,1685.2064,305.48926,-49.8462,,,,234
,56644,1684.0,295.78815,-49.230797,,,,234
,56660,1682.4656,289.1386,-49.88881,,,,234
,56678,1682.9838,287.64105,-49.755997,,,,234
,56695,1685.8964,287.34515,-47.486107,,,,234
,56710,1702.8829,295.83704,-31.721832,,,,234
,56726,1731.4807,315.78125,-3.5940933,,,,0
,56743,1731.4807,315.78125,-3.5940933,,,,0
,56760,1784.4901,366.94208,44.6821,,,,0
,56777,1807.822,392.6053,67.71317,,,,0
,56793,1831.1042,431.28833,98.35076,,,,0
,56810,1850.3225,472.63782,125.49404,,,,0
,56828,1866.1825,511.6416,150.78438,,,,0
,56844,1870.6171,547.5839,166.16876,,,,0
,56860,1859.1188,587.7773,181.01834,,,,0
,56878,1822.7089,629.0284,194.49924,,,,0
,56895,1779.4199,654.5574,191.56166,,,,234
,56911,1723.1918,675.87683,183.95834,,,,234
,56927,1723.1918,675.87683,183.95834,,,,234
,56944,1656.1873,697.7296,178.77026,,,,234
,56961,1587.8103,714.8677,170.39679,,,,234
,56978,1517.6702,729.31256,164.2518,,,,234
,56995,1481.0955,735.74744,162.32745,,,,234
,57010,1404.0077,746.2487,161.43088,,,,234
,57028,1328.6073,750.4901,158.25479,,,,234
,57044,1255.3193,748.7545,152.51828,,,,234
,57061,1183.2186,741.5836,147.11504,,,,234
,57077,1110.9338,727.60657,143.76529,,,,0
,57094,1037.8568,707.85016,139.40625,,,,0
,57112,1000.6746,695.5828,135.71625,,,,0
,57127,925.2717,669.9756,128.0541,,,,0
,57144,848.5512,640.1081,121.22247,,,,0
,57161,774.7746,607.6059,113.62758,,,,255
,57178,706.38324,572.643,105.38611,,,,255
,57194,644.65656,536.48444,101.17661,,,,255
,57211,590.1155,497.11517,99.19529,,,,255
,57228,547.1863,460.719,99.90266,,,,255
,57244,512.6426,428.20837,102.42819,,,,255
,57261,487.63235,405.96997,103.08499,,,,255
,57278,474.34827,395.59137,104.93698,,,,255
,57295,465.7728,391.26642,105.93645,,,,255
,57311,461.77072,391.9203,104.917404,,,,255
,57328,458.12985,402.71344,105.11223,,,,255
,57345,463.9703,429.44733,110.212975,,,,255
,57362,474.27774,460.1247,117.09161,,,,255
,57377,474.27774,460.1247,117.09161,,,,255
,57394,486.59088,491.55597,121.21741,,,,255
,57412,494.61673,509.0302,121.88983,,,,255
,57427,509.84262,542.05035,127.01709,,,,255
,57444,530.3663,577.1785,136.99434,,,,255
,57462,554.77374,610.50665,146.23004,,,,255
,57478,584.1054,641.6484,153.2398,,,,255
,57495,619.0306,670.5055,161.85913,,,,255
,57511,658.53314,691.71387,167.2124,,,,255
,57529,699.08325,706.6238,174.93884,,,,255
,57544,742.41895,714.28375,181.40472,,,,255
,57561,764.98676,715.7521,185.0708,,,,255
,57578,810.245,712.38245,193.45044,,,,0
,57594,850.42914,698.46857,200.81853,,,,0
,57611,886.9832,678.1741,206.04446,,,,0
,57629,930.58057,635.7416,205.12068,,,,0
,57646,948.50854,603.5066,203.04114,,,,0
,57662,956.7785,568.73114,193.74097,,,,0
,57679,956.195,533.0522,189.99136,,,,0
,57694,956.195,533.0522,189.99136,,,,0
,57712,942.99133,486.1183,180.86176,,,,0
,57729,924.2002,452.56317,170.91995,,,,0
,57745,924.2002,452.56317,170.91995,,,,0
,57762,869.58405,407.8877,163.54192,,,,0
,57778,835.0034,394.92194,156.85965,,,,0
,57795,797.3918,386.87952,154.50644,,,,255
,57811,797.3918,386.87952,154.50644,,,,255
,57829,736.2699,388.01825,151.90372,,,,255
,57844,736.2699,388.01825,151.90372,,,,255
,57862,695.41583,399.20782,152.4996,,,,255
,57878,654.4301,420.22443,154.79294,,,,255
,57895,654.4301,420.22443,154.79294,,,,255
,57912,597.4006,480.1095,165.19604,,,,255
,57928,582.8251,510.29596,174.05173,,,,255
,57946,577.5916,546.09845,185.4198,,,,255
,57961,580.45624,579.00525,195.80112,,,,255
,57980,586.15656,595.6509,200.72552,,,,255
,57995,604.0119,628.50696,214.18704,,,,255
,58010,629.10516,654.6627,225.45642,,,,255
,58029,658.93744,676.16205,235.48419,,,,255
,58045,693.67096,691.746,244.60931,,,,255
,58061,712.17664,697.3476,248.40302,,,,255
,58079,752.7867,702.5999,254.8743,,,,255
,58094,794.7187,702.80664,263.19647,,,,255
,58111,834.0991,696.14276,272.19415,,,,0
,58129,872.02765,681.8976,275.83386,,,,0
,58144,907.65015,660.59973,270.9823,,,,0
,58161,936.34485,637.5062,267.90402,,,,0
,58179,958.5008,609.8816,265.2398,,,,0
,58195,973.71466,579.1926,257.96472,,,,0
,58211,981.73065,546.3451,248.49893,,,,0
,58228,981.4651,512.4774,239.50175,,,,0
,58245,973.2565,481.40222,228.60797,,,,0
,58261,958.1371,451.7022,219.0173,,,,0
,58279,932.15845,421.04163,209.91484,,,,0
,58294,917.5612,408.7616,206.05017,,,,0
,58311,866.4135,378.97284,195.37213,,,,0
,58327,848.8887,370.79602,192.37827,,,,0
,58344,806.81757,360.98944,185.7053,,,,0
,58361,764.08093,355.9937,178.27618,,,,255
,58379,722.0055,355.70215,170.98744,,,,255
,58394,722.0055,355.70215,170.98744,,,,255
,58411,688.6191,365.02728,163.84358,,,,255
,58428,659.68634,383.5678,163.25772,,,,255
,58445,640.45276,408.998,164.70474,,,,255
,58462,627.58844,436.84003,168.99394,,,,255
,58478,625.276,467.0061,177.4686,,,,255
,58496,640.67725,512.5149,188.07742,,,,255
,58513,662.2304,541.33325,198.51076,,,,255
,58529,689.2174,566.9928,209.21608,,,,255
,58545,689.2174,566.9928,209.21608,,,,255
,58562,764.003,604.2843,227.2133,,,,255
,58580,785.2994,609.8008,230.47191,,,,255
,58595,785.2994,609.8008,230.47191,,,,255
,58612,877.4515,622.5759,249.9468,,,,0
,58630,921.5571,620.30914,254.8334,,,,0
,58646,963.99976,610.3823,257.75696,,,,0
,58662,963.99976,610.3823,257.75696,,,,0
,58679,1026.8213,574.478,254.12248,,,,0
,58694,1026.8213,574.478,254.12248,,,,0
,58711,1040.05,560.70404,252.48726,,,,0
,58729,1058.5426,534.7923,245.01678,,,,0
,58745,1066.5347,507.8056,233.75139,,,,0
,58760,1064.654,483.86993,223.87303,,,,0
,58778,1057.569,457.58136,214.35178,,,,0
,58795,1040.5319,432.8169,202.64024,,,,0
,58812,1029.8032,423.7489,198.32233,,,,0
,58830,1005.8259,402.57495,188.74442,,,,0
,58845,974.0966,383.7202,175.6192,,,,0
,58862,938.795,371.02997,165.76959,,,,0
